game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,ot2_fg,ot2_3p,ot2_ft,ot3_fg,ot3_3p,ot3_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2026-02-07_uc_san_diego_hawaii,Hawaii,8-12,3-4,1-1,2-11,0-4,0-0,3-13,0-6,1-2,6-14,2-6,1-3,,,,,,,,,,19-50,5-20,3-6,0,5,3,24,4,5,4,9
2026-02-07_uc_san_diego_hawaii,UC San Diego,5-14,1-4,2-2,5-13,2-4,4-4,4-13,1-3,2-3,8-14,2-4,1-4,,,,,,,,,,22-54,6-15,9-13,0,2,3,28,16,5,18,0
2026-02-07_uc_irvine_uc_santa_barbara,UC Santa Barbara,3-11,2-4,3-4,3-13,0-6,0-0,3-14,1-9,1-3,6-15,2-6,2-4,,,,,,,,,,15-53,5-25,6-11,0,7,1,18,5,0,6,12
2026-02-07_uc_irvine_uc_santa_barbara,UC Irvine,8-21,0-7,2-3,4-14,2-7,4-4,6-20,3-11,0-0,5-11,3-5,3-4,,,,,,,,,,23-66,8-30,9-11,0,12,1,20,5,0,7,15
2026-02-07_uc_riverside_csun,CSUN,4-14,2-8,1-4,6-19,1-7,1-4,9-17,2-5,0-0,3-11,1-5,6-8,,,,,,,,,,22-61,6-25,8-16,0,10,7,30,4,12,16,20
2026-02-07_uc_riverside_csun,UC Riverside,3-11,1-2,5-6,5-14,3-9,2-4,6-14,2-6,3-4,3-17,1-5,2-4,,,,,,,,,,17-56,7-22,12-18,0,4,7,16,15,12,6,9
2026-02-07_csu_bakersfield_cal_st_fullerton,Cal St. Fullerton,9-16,1-1,2-2,6-16,0-4,6-8,4-16,0-3,11-15,6-12,0-2,2-3,2-5,0-1,5-8,1-3,1-2,8-12,,,,28-68,2-13,34-48,0,19,19,48,11,22,23,10
2026-02-07_csu_bakersfield_cal_st_fullerton,CSU Bakersfield,8-16,2-3,2-2,5-8,1-4,6-8,8-18,2-7,2-2,6-15,0-6,3-4,3-9,0-0,3-6,2-6,0-1,2-5,,,,32-72,5-21,18-27,0,10,19,42,3,22,18,9
2026-02-12_uc_davis_uc_san_diego,UC San Diego,4-14,1-6,4-4,8-15,0-3,2-2,8-12,1-2,2-4,3-11,1-4,0-2,4-9,0-1,0-0,3-5,1-2,3-4,1-8,1-5,2-2,31-74,5-23,13-18,0,8,15,44,12,15,16,8
2026-02-12_uc_davis_uc_san_diego,UC Davis,4-16,3-9,3-4,3-15,3-9,2-2,7-14,4-7,2-3,4-12,1-2,3-4,2-8,1-4,3-4,4-7,2-3,0-0,3-7,2-2,5-6,27-79,16-36,18-23,0,23,15,22,1,15,9,19
2026-02-12_hawaii_csu_bakersfield,CSU Bakersfield,6-14,3-7,0-0,2-11,0-1,11-13,6-14,3-6,3-4,3-16,0-5,0-0,,,,,,,,,,17-55,6-19,14-17,0,5,8,18,5,7,12,11
2026-02-12_hawaii_csu_bakersfield,Hawaii,2-9,0-3,4-4,7-14,0-1,4-6,4-10,1-5,9-11,4-11,1-3,8-8,,,,,,,,,,17-44,2-12,25-29,0,7,8,28,9,7,23,21
2026-02-12_uc_irvine_cal_poly,Cal Poly,6-14,1-4,2-2,4-12,1-3,0-0,3-12,1-3,2-2,2-11,0-4,2-6,,,,,,,,,,15-49,3-14,6-10,0,5,0,18,2,0,10,14
2026-02-12_uc_irvine_cal_poly,UC Irvine,7-13,5-9,0-0,9-19,5-10,2-2,12-19,3-7,1-2,3-17,1-6,5-7,,,,,,,,,,31-68,14-32,8-11,1,14,0,28,21,0,24,28
2026-02-12_uc_santa_barbara_uc_riverside,UC Riverside,5-17,2-8,2-2,9-16,4-10,2-2,4-13,1-6,1-3,6-11,3-3,6-10,,,,,,,,,,24-57,10-27,11-17,0,6,6,20,11,8,16,3
2026-02-12_uc_santa_barbara_uc_riverside,UC Santa Barbara,5-11,1-5,5-7,3-9,0-4,5-9,6-13,2-4,6-6,7-16,1-6,0-0,,,,,,,,,,21-49,4-19,16-22,0,4,6,30,7,8,4,15
2026-02-12_cal_st_fullerton_long_beach_st,Long Beach St.,6-12,2-5,7-10,4-12,1-5,3-4,3-9,1-4,2-4,6-11,1-6,7-10,,,,,,,,,,19-44,5-20,19-28,0,6,1,26,10,2,13,10
2026-02-12_cal_st_fullerton_long_beach_st,Cal St. Fullerton,7-20,0-3,2-6,4-19,0-5,4-4,6-17,0-2,6-8,5-14,1-2,13-14,,,,,,,,,,22-70,1-12,25-32,1,16,1,38,16,2,14,15
2026-02-14_long_beach_st_uc_davis,UC Davis,5-16,3-13,2-2,5-17,1-9,5-7,9-12,5-6,1-1,6-10,2-6,8-10,,,,,,,,,,25-55,11-34,16-20,0,9,7,26,4,5,9,8
2026-02-14_long_beach_st_uc_davis,Long Beach St.,6-14,2-5,3-4,6-14,1-3,5-6,4-16,1-6,0-2,8-17,2-4,4-8,,,,,,,,,,24-61,6-18,12-20,0,3,7,28,8,5,22,6
2026-02-14_hawaii_csun,CSUN,8-17,3-6,0-1,8-15,2-5,0-0,1-9,0-2,3-3,5-16,0-5,2-4,,,,,,,,,,22-57,5-18,5-8,0,2,2,30,2,3,8,10
2026-02-14_hawaii_csun,Hawaii,6-12,0-2,3-4,5-15,0-5,5-7,4-8,2-5,5-8,6-13,1-4,5-8,,,,,,,,,,21-48,3-16,18-27,0,7,2,32,5,3,13,16
2026-02-14_cal_st_fullerton_uc_irvine,UC Irvine,9-15,2-4,4-7,8-14,3-6,0-0,6-14,3-4,4-6,4-12,3-7,4-5,,,,,,,,,,27-55,11-21,12-18,0,17,4,30,2,1,16,12
2026-02-14_cal_st_fullerton_uc_irvine,Cal St. Fullerton,10-17,3-6,2-3,5-13,2-8,4-7,2-10,0-3,7-10,5-17,3-9,6-8,,,,,,,,,,22-57,8-26,19-28,0,15,4,22,4,1,14,13
2026-02-14_uc_riverside_uc_san_diego,UC San Diego,2-10,0-2,6-10,7-12,3-4,4-4,10-15,2-3,3-4,6-13,2-2,9-15,,,,,,,,,,25-50,7-11,22-33,0,4,0,32,25,0,21,21
2026-02-14_uc_riverside_uc_san_diego,UC Riverside,2-10,1-4,1-4,6-13,1-4,4-4,5-11,1-4,9-10,8-17,4-9,5-5,,,,,,,,,,21-51,7-21,19-23,0,10,0,24,12,0,8,12
2026-02-14_uc_santa_barbara_cal_poly,Cal Poly,4-12,1-6,1-1,4-14,0-3,4-8,5-12,1-2,3-4,6-13,2-2,4-6,,,,,,,,,,19-51,4-13,12-19,0,6,1,16,4,2,4,23
2026-02-14_uc_santa_barbara_cal_poly,UC Santa Barbara,5-13,4-9,1-2,8-15,4-9,1-2,4-13,1-6,0-0,4-11,0-4,10-13,,,,,,,,,,21-52,9-28,12-17,0,5,1,22,15,2,12,16
2026-02-19_uc_davis_cal_st_fullerton,Cal St. Fullerton,5-17,0-1,1-3,7-11,0-1,3-4,9-18,2-2,4-6,5-18,2-7,0-2,,,,,,,,,,26-64,4-11,8-15,0,9,4,38,14,8,23,15
2026-02-19_uc_davis_cal_st_fullerton,UC Davis,6-13,2-7,2-3,6-12,2-5,2-2,7-12,2-6,3-4,6-11,2-7,5-6,,,,,,,,,,25-48,8-25,12-15,0,6,4,30,10,8,24,2
2026-02-19_cal_poly_hawaii,Hawaii,8-18,1-7,2-2,4-11,2-4,4-4,8-12,4-5,1-3,6-14,1-5,4-6,,,,,,,,,,26-55,8-21,11-15,0,12,1,36,5,1,39,26
2026-02-19_cal_poly_hawaii,Cal Poly,5-12,0-1,4-4,4-14,1-4,1-1,5-11,0-3,5-6,4-10,2-2,5-5,,,,,,,,,,18-47,3-10,15-16,0,17,1,24,1,1,10,18
2026-02-19_uc_irvine_long_beach_st,Long Beach St.,5-16,1-8,1-1,6-14,1-6,6-6,3-9,0-4,4-4,6-11,3-4,6-6,,,,,,,,,,20-50,5-22,17-17,0,6,0,20,0,0,2,11
2026-02-19_uc_irvine_long_beach_st,UC Irvine,12-16,6-8,2-2,7-16,1-5,4-4,3-17,2-7,2-3,5-11,0-4,6-8,,,,,,,,,,27-60,9-24,14-17,0,10,0,26,13,0,22,22
2026-02-19_csun_uc_santa_barbara,UC Santa Barbara,8-21,4-12,3-3,5-14,2-7,1-1,7-14,4-9,2-2,4-11,2-4,8-8,,,,,,,,,,24-60,12-32,14-14,0,9,1,24,16,5,23,25
2026-02-19_csun_uc_santa_barbara,CSUN,6-14,2-7,0-0,4-10,1-3,3-4,7-12,1-2,7-7,4-14,0-4,2-3,,,,,,,,,,21-50,4-16,12-14,0,4,1,30,8,5,17,18
2026-02-19_csu_bakersfield_uc_riverside,UC Riverside,8-14,2-4,3-3,6-14,2-5,1-2,6-17,1-5,0-0,3-14,0-6,7-10,,,,,,,,,,23-59,5-20,11-15,0,2,2,24,8,2,19,12
2026-02-19_csu_bakersfield_uc_riverside,CSU Bakersfield,4-17,0-3,1-1,5-15,2-7,6-7,6-12,2-7,2-4,5-15,1-2,4-7,,,,,,,,,,20-59,5-19,13-19,0,12,2,26,8,2,14,13
2026-02-21_uc_davis_uc_riverside,UC Riverside,5-16,1-6,0-0,5-13,2-4,2-3,4-12,0-5,3-4,9-19,2-10,0-0,,,,,,,,,,23-60,5-25,5-7,0,4,2,28,4,1,13,11
2026-02-21_uc_davis_uc_riverside,UC Davis,5-16,2-6,1-4,4-18,2-8,2-2,7-14,2-5,2-3,5-12,3-9,9-11,,,,,,,,,,21-60,9-28,14-20,0,14,2,24,6,1,12,3
2026-02-21_uc_santa_barbara_hawaii,Hawaii,5-11,3-6,0-0,5-12,2-5,2-2,3-17,0-3,3-4,7-14,2-5,6-6,,,,,,,,,,20-54,7-19,11-12,0,8,3,26,4,4,9,7
2026-02-21_uc_santa_barbara_hawaii,UC Santa Barbara,4-15,4-14,0-2,5-15,3-11,0-0,3-17,1-8,3-4,5-17,2-8,5-6,,,,,,,,,,17-64,10-41,8-12,0,14,3,14,5,4,14,26
2026-02-21_uc_san_diego_uc_irvine,UC Irvine,5-13,2-6,5-8,4-14,0-3,9-10,7-15,1-4,5-5,3-9,0-1,10-12,,,,,,,,,,19-51,3-14,29-35,0,4,3,24,6,5,19,11
2026-02-21_uc_san_diego_uc_irvine,UC San Diego,9-16,2-6,4-4,5-11,2-5,4-6,6-18,1-8,2-2,5-16,1-6,2-2,,,,,,,,,,25-61,6-25,12-14,0,8,3,38,22,5,12,18
2026-02-21_csun_long_beach_st,Long Beach St.,6-11,1-2,6-6,2-11,0-6,7-11,5-11,0-3,5-5,7-11,1-3,15-16,,,,,,,,,,20-44,2-14,33-38,0,15,0,34,4,1,25,2
2026-02-21_csun_long_beach_st,CSUN,11-21,4-7,1-1,6-13,2-4,2-7,8-16,0-3,6-7,6-8,1-2,7-8,,,,,,,,,,31-58,7-16,16-23,0,11,0,46,7,1,28,32
2026-02-21_cal_st_fullerton_csu_bakersfield,CSU Bakersfield,8-18,1-2,8-10,4-10,1-2,2-3,3-14,0-6,0-0,4-17,2-6,5-8,,,,,,,,,,19-59,4-16,15-21,0,10,7,26,15,7,24,20
2026-02-21_cal_st_fullerton_csu_bakersfield,Cal St. Fullerton,5-15,1-3,3-5,6-16,1-5,1-2,6-14,1-1,3-7,6-16,0-0,4-10,,,,,,,,,,23-61,3-9,11-24,1,20,7,36,6,7,17,10
2026-02-26_hawaii_uc_davis,UC Davis,4-16,1-7,0-0,5-13,1-6,0-2,5-13,3-7,0-0,6-14,1-6,0-2,,,,,,,,,,20-56,6-26,0-4,0,2,3,26,6,0,7,5
2026-02-26_hawaii_uc_davis,Hawaii,5-14,1-2,0-0,6-16,3-8,4-4,5-15,2-6,0-0,8-13,4-6,5-5,,,,,,,,,,24-58,10-22,9-9,0,7,3,22,8,0,17,19
2026-02-26_uc_irvine_csun,CSUN,8-17,2-8,1-2,4-17,1-8,1-2,4-13,0-6,6-6,5-12,3-6,1-1,,,,,,,,,,21-59,6-28,9-11,0,13,5,24,7,3,10,14
2026-02-26_uc_irvine_csun,UC Irvine,5-18,4-9,0-0,3-15,2-8,4-6,5-15,5-10,5-6,4-16,1-9,5-5,,,,,,,,,,17-64,12-36,14-17,0,8,5,8,8,3,14,4
2026-02-26_csu_bakersfield_uc_san_diego,UC San Diego,9-18,0-2,7-8,7-18,0-5,0-0,6-13,2-5,10-16,5-8,2-2,10-14,,,,,,,,,,27-57,4-14,27-38,0,10,2,38,16,0,11,11
2026-02-26_csu_bakersfield_uc_san_diego,CSU Bakersfield,4-18,0-4,2-2,7-12,3-3,3-4,9-17,3-5,4-6,8-19,4-9,4-4,,,,,,,,,,28-66,10-21,13-16,0,11,2,26,6,0,4,18
2026-02-26_uc_riverside_uc_santa_barbara,UC Santa Barbara,5-12,2-4,1-2,6-14,2-6,2-2,6-15,2-6,3-5,4-10,2-6,5-6,,,,,,,,,,21-51,8-22,11-15,0,14,5,22,3,2,12,9
2026-02-26_uc_riverside_uc_santa_barbara,UC Riverside,5-12,3-5,2-2,3-9,1-4,4-4,6-12,1-3,3-3,5-11,1-4,4-6,,,,,,,,,,19-44,6-16,13-15,0,4,5,20,2,2,7,8
2026-02-26_long_beach_st_cal_poly,Cal Poly,3-17,0-3,4-4,6-13,1-3,5-5,9-16,2-6,1-1,2-9,0-1,4-8,,,,,,,,,,20-55,3-13,14-18,0,6,3,22,2,2,18,18
2026-02-26_long_beach_st_cal_poly,Long Beach St.,6-12,3-4,0-0,3-15,1-3,0-0,9-13,1-1,0-0,6-12,1-4,13-17,,,,,,,,,,24-52,6-12,13-17,0,4,3,22,8,2,14,6
2026-02-28_hawaii_cal_st_fullerton,Cal St. Fullerton,4-20,0-3,0-0,6-13,2-4,0-0,4-17,0-3,3-4,5-21,2-7,4-6,,,,,,,,,,19-71,4-17,7-10,0,16,0,26,7,2,21,19
2026-02-28_hawaii_cal_st_fullerton,Hawaii,4-9,2-5,0-0,8-18,5-8,2-2,9-16,2-7,0-0,4-8,0-2,6-8,,,,,,,,,,25-51,9-22,8-10,0,16,0,24,6,2,7,25
2026-02-28_uc_santa_barbara_uc_irvine,UC Irvine,2-15,1-4,4-4,5-12,3-5,0-0,5-12,1-4,5-5,7-16,3-7,7-8,,,,,,,,,,19-55,8-20,16-17,0,6,0,12,5,2,22,5
2026-02-28_uc_santa_barbara_uc_irvine,UC Santa Barbara,9-13,4-6,2-2,6-12,3-6,0-0,5-12,1-6,2-2,3-9,1-6,11-16,,,,,,,,,,23-46,9-24,15-20,0,4,0,20,3,2,15,3
2026-02-28_cal_poly_uc_san_diego,UC San Diego,8-17,1-4,1-1,9-17,4-6,5-6,5-15,2-6,7-10,8-20,3-9,2-2,,,,,,,,,,30-69,10-25,15-19,0,11,1,38,20,0,19,29
2026-02-28_cal_poly_uc_san_diego,Cal Poly,5-13,0-4,1-1,7-13,1-2,0-0,8-15,1-2,0-0,6-16,3-6,3-3,,,,,,,,,,26-57,5-14,4-4,0,4,1,40,0,0,9,25
2026-02-28_long_beach_st_csu_bakersfield,CSU Bakersfield,4-18,1-6,2-5,5-16,1-7,1-2,7-16,2-5,1-2,8-22,4-9,0-0,,,,,,,,,,24-72,8-27,4-9,0,12,10,30,2,9,13,24
2026-02-28_long_beach_st_csu_bakersfield,Long Beach St.,5-14,1-5,2-3,4-15,0-0,4-6,6-14,2-5,5-6,7-13,0-2,2-2,,,,,,,,,,22-56,3-12,13-17,0,15,10,38,8,9,21,5
2026-02-28_csun_uc_riverside,UC Riverside,7-18,2-5,3-3,6-14,0-3,3-4,6-17,4-6,5-8,5-12,1-2,4-6,,,,,,,,,,24-61,7-16,15-21,0,8,4,24,12,4,20,9
2026-02-28_csun_uc_riverside,CSUN,6-15,1-6,2-2,4-9,1-2,4-4,4-13,2-4,5-8,7-18,2-6,2-3,,,,,,,,,,21-55,6-18,13-17,0,7,4,24,13,4,14,13
2026-03-05_uc_davis_long_beach_st,Long Beach St.,5-11,2-5,1-2,7-17,2-8,0-0,9-14,0-2,0-0,3-11,1-3,2-4,,,,,,,,,,24-53,5-18,3-6,0,12,8,28,6,6,13,0
2026-03-05_uc_davis_long_beach_st,UC Davis,8-18,2-7,0-1,4-11,2-7,4-4,5-14,1-7,0-0,6-14,2-7,2-4,,,,,,,,,,23-57,7-28,6-9,0,4,8,32,2,6,16,5
2026-03-05_uc_riverside_hawaii,Hawaii,7-19,1-4,0-0,11-15,4-6,3-6,8-12,3-4,2-3,9-16,2-6,4-5,,,,,,,,,,35-62,10-20,9-14,0,10,0,44,7,0,18,36
2026-03-05_uc_riverside_hawaii,UC Riverside,5-19,1-8,1-1,5-15,4-10,4-6,3-14,2-6,4-4,4-13,1-3,5-9,,,,,,,,,,17-61,8-27,14-20,0,10,0,18,5,0,4,17
2026-03-05_cal_poly_uc_irvine,UC Irvine,6-18,2-9,5-6,5-8,0-3,13-17,7-11,3-5,10-13,4-13,1-5,7-12,,,,,,,,,,22-50,6-22,35-48,0,23,1,24,20,0,25,12
2026-03-05_cal_poly_uc_irvine,Cal Poly,2-15,0-9,2-2,8-13,1-4,3-6,8-15,3-5,6-7,5-13,1-3,3-4,,,,,,,,,,23-56,5-21,14-19,0,8,1,30,4,0,8,25
2026-03-05_uc_san_diego_cal_st_fullerton,Cal St. Fullerton,5-17,2-4,0-0,5-14,1-2,6-7,6-14,0-3,7-7,8-17,1-3,4-4,,,,,,,,,,24-62,4-12,17-18,0,17,1,36,15,1,14,18
2026-03-05_uc_san_diego_cal_st_fullerton,UC San Diego,9-16,1-5,1-2,8-13,2-5,1-1,7-14,2-4,6-6,4-12,0-2,8-16,,,,,,,,,,28-55,5-16,16-25,0,12,1,42,21,1,19,12
2026-03-05_csun_csu_bakersfield,CSU Bakersfield,2-15,0-8,5-8,4-12,1-3,4-7,3-18,0-6,3-4,5-16,2-10,4-6,,,,,,,,,,14-61,3-27,16-25,0,6,1,16,8,0,7,16
2026-03-05_csun_csu_bakersfield,CSUN,6-11,1-5,6-8,8-15,1-5,3-6,10-16,3-6,2-2,5-16,2-8,6-7,,,,,,,,,,29-58,7-24,17-23,0,15,1,36,15,0,12,46
2026-03-07_uc_davis_uc_irvine,UC Irvine,5-11,2-4,7-7,7-18,4-7,3-3,6-9,3-5,5-5,4-13,2-6,0-0,,,,,,,,,,22-51,11-22,15-15,0,10,4,16,2,9,15,7
2026-03-07_uc_davis_uc_irvine,UC Davis,8-14,0-3,4-4,4-11,0-4,3-3,5-17,2-9,0-0,3-9,1-7,8-8,,,,,,,,,,20-51,3-23,15-15,0,0,4,30,10,9,18,7
2026-03-07_long_beach_st_hawaii,Hawaii,9-15,4-6,0-0,6-12,1-3,0-0,7-16,2-3,4-6,9-15,1-2,0-0,,,,,,,,,,31-58,8-14,4-6,0,15,0,46,7,2,7,26
2026-03-07_long_beach_st_hawaii,Long Beach St.,2-15,1-5,0-0,4-13,0-5,0-2,5-11,4-5,3-6,4-17,0-7,1-2,,,,,,,,,,15-56,5-22,4-10,0,2,0,16,8,2,17,6
2026-03-07_uc_san_diego_uc_santa_barbara,UC Santa Barbara,6-13,4-8,3-4,7-14,2-6,1-1,4-11,2-6,0-0,7-14,2-6,3-3,,,,,,,,,,24-52,10-26,7-8,0,6,11,26,5,9,8,6
2026-03-07_uc_san_diego_uc_santa_barbara,UC San Diego,7-12,1-2,4-4,6-17,0-2,2-3,6-16,1-3,2-2,10-18,1-3,3-7,,,,,,,,,,29-63,3-10,11-16,0,17,11,46,17,9,23,16
2026-03-07_csu_bakersfield_cal_poly,Cal Poly,3-11,1-3,6-6,8-13,2-5,2-2,9-23,1-4,0-2,7-15,0-2,0-1,,,,,,,,,,27-62,4-14,8-11,0,12,1,26,2,2,15,24
2026-03-07_csu_bakersfield_cal_poly,CSU Bakersfield,3-16,1-5,3-5,3-14,1-3,1-3,6-10,3-5,3-4,7-18,1-7,3-3,,,,,,,,,,19-58,6-20,10-15,0,9,1,22,10,2,7,7
2026-03-07_cal_st_fullerton_csun,CSUN,4-10,2-5,0-0,4-10,1-4,3-8,7-17,2-6,2-2,8-13,3-5,1-3,,,,,,,,,,23-50,8-20,6-13,0,4,3,24,7,1,17,19
2026-03-07_cal_st_fullerton_csun,Cal St. Fullerton,5-23,3-5,2-2,10-20,0-3,0-0,7-13,0-3,7-10,10-13,2-4,3-4,,,,,,,,,,32-69,5-15,12-16,0,14,3,46,21,1,31,29
2026-03-11_uc_santa_barbara_uc_riverside,UC Riverside,6-14,2-8,3-4,2-12,1-5,4-4,4-10,1-5,8-10,5-10,1-3,4-9,,,,,,,,,,17-46,5-21,19-27,0,8,11,20,9,8,16,4
2026-03-11_uc_santa_barbara_uc_riverside,UC Santa Barbara,4-10,1-4,4-4,4-13,0-3,5-5,5-10,2-5,4-4,3-13,0-6,5-6,,,,,,,,,,16-46,3-18,18-19,0,11,11,26,3,8,9,6
2026-03-11_cal_st_fullerton_csun,CSUN,7-13,3-7,3-3,8-17,1-6,2-4,5-13,1-5,1-2,4-14,0-5,6-9,,,,,,,,,,24-57,5-23,12-18,0,7,1,36,11,0,17,43
2026-03-11_cal_st_fullerton_csun,Cal St. Fullerton,8-21,2-4,9-11,7-16,0-1,4-7,3-19,0-4,3-7,5-14,1-4,15-18,,,,,,,,,,23-70,3-13,31-43,0,22,1,38,9,0,29,16
2026-03-12_uc_davis_uc_riverside,UC Riverside,4-17,1-6,0-0,6-17,0-3,3-4,3-13,0-3,9-12,6-12,0-2,8-11,,,,,,,,,,19-59,1-14,20-27,0,7,2,30,14,2,20,8
2026-03-12_uc_davis_uc_riverside,UC Davis,8-12,1-3,2-2,3-9,1-4,4-4,3-13,1-6,8-12,5-6,2-2,13-17,,,,,,,,,,19-40,5-15,27-35,0,5,2,20,7,2,5,8
2026-03-12_hawaii_cal_st_fullerton,Cal St. Fullerton,7-19,3-5,0-2,5-16,2-5,2-2,6-15,0-1,4-10,1-15,1-4,11-12,0-7,0-0,0-0,,,,,,,19-72,6-15,17-26,0,15,5,20,7,2,20,19
2026-03-12_hawaii_cal_st_fullerton,Hawaii,9-13,2-4,0-0,7-12,2-4,0-0,5-12,2-6,4-7,2-10,1-3,4-5,3-7,0-3,5-6,,,,,,,26-54,7-20,13-18,0,7,5,38,19,2,6,22
2026-03-13_uc_san_diego_uc_davis,UC Davis,7-15,1-7,2-2,8-15,2-6,0-0,7-17,3-10,1-2,9-20,4-10,4-5,,,,,,,,,,31-67,10-33,7-9,0,11,2,40,7,3,11,2
2026-03-13_uc_san_diego_uc_davis,UC San Diego,8-19,0-6,6-6,7-14,4-6,2-2,7-16,3-6,0-0,7-18,3-5,8-9,,,,,,,,,,29-67,10-23,16-17,0,9,2,26,15,3,15,18
2026-03-13_uc_irvine_hawaii,Hawaii,8-14,4-5,0-0,7-16,3-6,2-3,5-13,3-8,0-0,3-11,1-5,1-2,1-3,0-1,5-10,,,,,,,24-57,11-25,8-15,0,7,8,24,6,15,10,31
2026-03-13_uc_irvine_hawaii,UC Irvine,4-15,2-4,6-6,4-11,2-6,4-4,3-18,2-10,4-4,6-12,4-6,2-2,1-6,0-3,1-2,,,,,,,18-62,10-29,17-18,0,7,8,14,5,15,12,7
2026-03-14_uc_san_diego_hawaii,Hawaii,4-10,1-4,4-4,6-13,1-4,2-2,4-12,1-3,0-0,4-13,1-5,2-2,,,,,,,,,,18-48,4-16,8-8,0,3,5,26,2,2,5,22
2026-03-14_uc_san_diego_hawaii,UC San Diego,4-19,1-5,0-0,4-16,1-6,2-2,7-19,1-4,5-6,10-15,0-1,0-0,,,,,,,,,,25-69,3-16,7-8,0,6,5,34,14,2,21,6
2026-03-19_pepperdine_uc_davis,UC Davis,9-14,2-2,1-2,6-15,1-3,2-2,6-16,3-7,3-6,4-16,2-11,4-5,,,,,,,,,,25-61,8-23,10-15,0,3,7,32,8,15,18,5
2026-03-19_pepperdine_uc_davis,Pepperdine,6-17,3-8,4-4,9-15,2-7,0-0,5-17,2-6,1-2,6-16,2-6,5-6,,,,,,,,,,26-65,9-27,10-12,0,13,7,30,6,15,8,11
2026-03-19_san_diego_st_uc_irvine,UC Irvine,4-16,1-6,5-5,4-15,1-6,0-0,8-15,3-5,0-0,4-11,1-4,4-4,,,,,,,,,,20-57,6-21,9-9,0,2,9,24,2,12,10,9
2026-03-19_san_diego_st_uc_irvine,San Diego St.,5-16,0-5,4-4,3-12,2-3,3-3,7-14,4-7,0-0,6-9,0-2,6-6,,,,,,,,,,21-51,6-17,13-13,0,3,9,22,6,12,12,9
2026-03-20_tcu_uc_san_diego,UC San Diego,6-16,0-3,0-0,3-15,2-8,5-6,3-19,1-6,1-2,3-16,1-6,0-0,,,,,,,,,,15-66,4-23,6-8,0,5,0,14,5,0,16,6
2026-03-20_tcu_uc_san_diego,TCU,10-18,4-6,0-0,10-19,4-7,0-0,5-11,1-4,5-8,7-17,4-9,4-5,,,,,,,,,,32-65,13-26,9-13,0,14,0,28,6,0,9,14
