game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2023-11-28_san_diego_st_uc_san_diego,UC San Diego,7-15,4-7,2-2,7-13,3-7,2-2,5-13,4-7,1-2,5-14,2-4,3-3,2-3,0-0,4-9,26-58,13-25,12-18,0,4,7,22,2,12,6,27
2023-11-28_san_diego_st_uc_san_diego,San Diego St.,7-13,0-2,2-2,7-16,4-9,0-0,9-17,4-9,0-0,4-9,0-3,5-6,1-11,0-4,0-0,28-66,8-27,7-8,0,3,7,36,6,12,15,10
2023-11-28_uc_santa_barbara_uc_santa_cruz,UC Santa Cruz,5-16,1-4,0-0,3-11,0-5,2-2,3-12,1-9,3-7,7-16,2-6,1-5,,,,18-55,4-24,6-14,0,4,2,20,1,2,14,12
2023-11-28_uc_santa_barbara_uc_santa_cruz,UC Santa Barbara,9-14,3-6,1-3,11-19,2-6,0-0,9-16,2-6,3-3,8-11,2-3,0-0,,,,37-60,9-21,4-6,0,14,2,48,8,2,23,55
2023-11-28_southern_california_cal_poly,Cal Poly,4-12,1-2,1-1,4-12,1-3,1-1,7-15,1-1,0-1,3-14,1-6,2-2,,,,18-53,4-12,4-5,0,4,0,20,0,0,2,20
2023-11-28_southern_california_cal_poly,Southern California,8-18,5-9,2-2,7-17,0-5,5-6,6-13,2-5,3-3,9-14,4-8,4-7,,,,30-62,11-27,14-18,0,8,0,30,17,0,31,25
2023-11-29_boise_st_uc_davis,UC Davis,4-13,3-6,0-0,6-13,3-7,0-0,6-16,2-8,2-4,4-13,1-7,2-3,,,,20-55,9-28,4-7,0,2,2,18,12,0,13,1
2023-11-29_boise_st_uc_davis,Boise St.,4-14,2-6,5-8,6-17,2-4,0-0,6-15,1-4,6-8,8-12,6-7,0-2,,,,24-58,11-21,11-18,0,15,2,22,10,0,19,24
2023-11-29_texas_tech_uc_irvine,UC Irvine,7-15,1-4,0-0,5-14,0-4,5-6,6-15,0-4,1-1,4-16,0-7,3-4,,,,22-60,1-19,9-11,0,13,2,34,10,12,19,34
2023-11-29_texas_tech_uc_irvine,Texas Tech,4-15,2-5,1-2,4-13,2-5,0-0,5-14,1-2,9-11,6-13,3-4,4-5,,,,19-55,8-16,14-18,0,9,2,20,4,12,8,16
2023-11-29_cal_st_fullerton_san_jose_st,San Jose St.,6-16,0-4,0-0,3-12,2-6,0-0,8-17,3-4,5-6,9-21,2-6,0-0,,,,26-66,7-20,5-6,0,14,0,34,6,1,10,38
2023-11-29_cal_st_fullerton_san_jose_st,Cal St. Fullerton,8-16,4-7,1-2,5-15,2-7,2-2,7-13,2-3,1-2,4-7,0-1,11-16,,,,24-51,8-18,15-22,0,12,0,28,13,1,17,27
2023-12-01_washington_st_uc_davis,UC Davis,3-13,3-6,1-2,3-12,1-5,2-2,11-16,1-3,0-0,4-14,1-4,1-1,,,,21-55,6-18,4-5,0,2,0,18,0,0,6,11
2023-12-01_washington_st_uc_davis,Washington St.,7-19,2-7,0-0,6-16,2-9,0-0,8-14,0-2,3-4,11-22,4-8,2-4,,,,32-71,8-26,5-8,0,8,0,40,17,0,23,13
2023-12-01_merrimack_uc_riverside,UC Riverside,8-12,4-7,0-0,4-13,2-4,0-2,7-16,2-5,2-2,1-6,1-4,14-15,,,,20-47,9-20,16-19,0,9,0,18,12,2,18,6
2023-12-01_merrimack_uc_riverside,Merrimack,5-12,0-5,0-0,2-10,0-3,3-6,7-14,1-4,0-1,8-16,4-8,1-3,,,,22-52,5-20,4-10,0,6,0,26,0,2,17,8
2023-12-02_uc_irvine_denver,Denver,5-11,1-5,5-8,3-10,1-5,0-0,5-17,3-12,2-2,2-13,1-7,4-6,,,,15-51,6-29,11-16,0,6,6,16,11,5,12,2
2023-12-02_uc_irvine_denver,UC Irvine,5-21,2-8,0-0,6-15,1-4,1-2,2-17,1-6,7-7,4-15,0-4,4-4,,,,17-68,4-22,12-13,0,8,6,24,5,5,15,28
2023-12-02_fresno_st_uc_san_diego,UC San Diego,7-14,2-4,1-1,2-12,0-3,6-6,5-10,2-3,1-2,3-10,1-3,5-7,,,,17-46,5-13,13-16,0,13,1,18,8,2,3,17
2023-12-02_fresno_st_uc_san_diego,Fresno St.,7-14,3-5,4-4,5-15,1-4,0-0,10-15,3-5,0-0,6-15,4-7,0-0,,,,28-59,11-21,4-4,0,9,1,22,11,2,28,28
2023-12-02_nevada_uc_santa_barbara,UC Santa Barbara,7-13,1-3,4-4,7-12,3-5,1-1,5-14,2-7,2-4,4-14,0-1,5-8,2-9,2-4,3-4,25-62,8-20,15-21,0,9,4,32,7,6,17,7
2023-12-02_nevada_uc_santa_barbara,Nevada,4-13,1-3,1-2,9-15,1-3,0-0,8-18,3-4,2-2,5-13,2-3,2-4,1-7,0-3,0-0,27-66,7-16,5-8,0,8,4,30,13,6,24,24
2023-12-02_sacramento_st_csun,CSUN,3-17,1-7,2-4,4-12,1-2,2-2,7-12,1-3,3-4,4-14,1-6,1-2,,,,18-55,4-18,8-12,0,2,0,22,8,3,8,5
2023-12-02_sacramento_st_csun,Sacramento St.,5-11,2-5,2-4,7-16,0-4,3-7,7-18,3-8,0-0,4-11,0-3,2-2,,,,23-56,5-20,7-13,0,6,0,34,12,3,15,13
2023-12-03_hawaii_san_jose_st,San Jose St.,2-12,0-2,0-0,5-8,2-4,1-2,4-13,1-6,6-9,7-15,1-3,0-1,,,,18-48,4-15,7-12,0,8,0,26,1,0,13,23
2023-12-03_hawaii_san_jose_st,Hawaii,7-12,3-6,1-2,6-12,3-4,7-8,3-8,0-2,10-11,6-13,1-4,4-4,,,,22-45,7-16,22-25,0,2,0,24,14,0,27,28
2023-12-04_dartmouth_uc_riverside,UC Riverside,6-14,1-7,0-0,8-17,2-5,0-0,3-15,2-5,3-4,5-9,2-3,3-5,,,,22-55,7-20,6-9,0,11,1,24,12,3,25,14
2023-12-04_dartmouth_uc_riverside,Dartmouth,5-10,1-3,1-2,3-11,0-3,0-0,3-12,2-4,1-2,3-9,1-3,4-8,,,,14-42,4-13,6-12,0,4,1,20,0,3,12,12
2023-12-05_uc_davis_jessup,Jessup,3-16,1-6,1-4,5-17,1-6,0-0,4-13,0-0,4-4,3-14,0-2,3-5,,,,15-60,2-14,8-13,0,5,0,20,4,3,7,15
2023-12-05_uc_davis_jessup,UC Davis,7-14,3-6,0-0,9-16,4-9,4-4,8-11,4-5,0-0,7-18,2-10,0-2,,,,31-59,13-30,4-6,0,2,0,36,15,3,14,21
2023-12-05_new_mexico_st_uc_irvine,UC Irvine,6-13,2-3,3-4,3-9,0-2,5-8,3-11,0-5,3-4,9-15,1-3,5-5,,,,21-48,3-13,16-21,0,13,13,30,12,9,15,32
2023-12-05_new_mexico_st_uc_irvine,New Mexico St.,7-18,1-4,0-0,6-14,0-1,1-2,2-17,0-2,5-6,4-12,1-4,9-9,,,,19-61,2-11,15-17,0,9,13,20,12,9,12,25
2023-12-06_texas_long_beach_st,Long Beach St.,4-15,1-4,0-0,4-14,1-6,0-0,6-14,3-3,4-6,9-20,1-7,6-8,,,,23-63,6-20,10-14,0,8,0,26,12,0,19,21
2023-12-06_texas_long_beach_st,Texas,9-18,1-2,5-10,13-20,2-5,5-10,10-19,0-1,10-12,7-15,0-3,5-10,,,,39-72,3-11,25-42,0,31,0,54,4,0,38,51
2023-12-06_fresno_st_cal_st_fullerton,Cal St. Fullerton,9-14,3-3,0-0,6-13,1-4,5-5,8-15,2-4,0-0,4-8,1-1,11-12,,,,27-50,7-12,16-17,0,14,1,34,6,4,15,9
2023-12-06_fresno_st_cal_st_fullerton,Fresno St.,6-12,1-4,3-4,8-18,2-4,0-3,6-11,0-0,3-4,5-18,1-5,8-10,,,,25-59,4-13,14-21,0,6,1,38,8,4,16,23
2023-12-06_boise_st_csu_bakersfield,CSU Bakersfield,3-17,0-7,0-0,9-16,1-3,1-2,6-15,1-5,4-4,6-14,3-5,8-8,,,,24-62,5-20,13-14,0,9,0,26,2,0,9,15
2023-12-06_boise_st_csu_bakersfield,Boise St.,8-14,4-5,2-2,7-17,1-6,3-5,9-13,2-4,6-8,6-13,5-9,4-6,,,,30-57,12-24,15-21,0,13,0,22,19,0,7,31
2023-12-07_arizona_uc_san_diego,UC San Diego,3-11,1-4,0-0,2-9,1-6,5-5,6-11,0-2,0-0,1-9,1-5,6-7,,,,12-40,3-17,11-12,0,3,0,16,2,2,12,4
2023-12-07_arizona_uc_san_diego,Arizona,6-12,0-3,0-0,11-17,4-6,4-4,6-18,1-6,1-2,10-16,5-5,0-0,,,,33-63,10-20,5-6,0,26,0,30,12,2,38,39
2023-12-07_ucla_csun,CSUN,1-11,0-3,3-4,5-12,4-5,0-0,5-13,2-5,5-6,4-19,4-8,0-2,,,,15-55,10-21,8-12,0,0,0,2,5,0,21,15
2023-12-07_ucla_csun,UCLA,10-20,1-5,2-4,12-18,2-5,7-10,13-23,2-8,3-4,8-13,2-5,6-12,,,,43-74,7-23,18-30,0,21,0,64,38,0,44,50
2023-12-08_pacific_uc_santa_barbara,UC Santa Barbara,5-15,2-4,1-1,3-17,0-2,0-0,10-14,4-5,2-3,4-12,1-6,7-8,,,,22-58,7-17,10-12,0,6,3,28,7,2,21,26
2023-12-08_pacific_uc_santa_barbara,Pacific,4-12,3-5,7-8,6-12,0-1,1-1,8-16,2-4,3-3,7-17,0-4,6-8,,,,25-57,5-14,17-20,0,10,3,22,9,2,14,19
2023-12-09_cal_poly_fresno_st,Fresno St.,8-15,2-6,6-6,4-15,1-2,3-6,5-16,1-4,2-4,1-9,0-0,8-14,,,,18-55,4-12,19-30,0,10,3,20,3,4,9,14
2023-12-09_cal_poly_fresno_st,Cal Poly,7-16,1-6,3-6,10-17,3-5,2-2,8-11,1-2,4-4,9-14,2-4,0-0,,,,34-58,7-17,9-12,1,7,3,48,11,4,8,38
2023-12-10_uc_davis_saint_marys_ca,Saint Mary's (CA),5-15,1-3,2-3,5-11,1-4,2-2,7-13,1-4,5-8,8-17,3-4,1-1,,,,25-56,6-15,10-14,0,7,4,36,3,1,9,35
2023-12-10_uc_davis_saint_marys_ca,UC Davis,7-13,3-8,2-2,7-13,3-8,3-4,8-13,4-7,6-7,8-15,2-6,4-4,,,,30-54,12-29,15-17,0,8,4,34,7,1,11,13
2023-12-10_csun_san_diego,San Diego,8-20,2-5,6-6,8-13,2-5,1-2,9-13,3-4,6-10,6-11,0-1,3-3,,,,31-57,7-15,16-21,0,23,0,40,10,0,18,34
2023-12-10_csun_san_diego,CSUN,4-12,1-4,3-4,3-13,1-5,0-0,4-11,1-5,4-6,10-14,3-4,6-10,,,,21-50,6-18,13-20,0,9,0,24,8,0,19,15
2023-12-10_southern_california_uc_riverside,UC Riverside,3-16,1-4,0-0,3-9,1-4,2-2,7-13,3-5,3-3,5-11,2-4,5-7,,,,18-49,7-17,10-12,0,5,0,14,0,0,7,11
2023-12-10_southern_california_uc_riverside,Southern California,10-18,4-6,0-0,10-14,3-6,1-5,7-14,1-5,5-7,6-13,2-5,3-3,,,,33-59,10-22,9-15,0,16,0,42,14,0,25,19
2023-12-15_long_beach_st_colorado_st,Colorado St.,12-18,7-11,2-3,3-14,1-7,6-7,7-16,1-6,2-2,4-13,1-4,4-6,,,,26-61,10-28,14-18,0,3,7,24,3,10,15,16
2023-12-15_long_beach_st_colorado_st,Long Beach St.,8-20,2-7,0-2,7-15,3-5,8-9,8-19,1-7,3-5,5-15,0-6,4-7,,,,28-69,6-25,15-23,0,8,7,38,14,10,20,28
2023-12-16_colorado_st_uc_irvine,UC Irvine,7-16,0-3,2-2,7-17,0-4,3-4,6-18,1-5,0-0,5-12,1-3,6-11,,,,25-63,2-15,11-17,0,19,7,36,6,15,15,29
2023-12-16_colorado_st_uc_irvine,Colorado St.,4-12,3-10,0-0,7-15,4-9,2-3,7-11,4-5,1-2,3-9,1-4,12-13,,,,21-47,12-28,15-18,0,3,7,14,3,15,9,17
2023-12-16_cal_poly_montana,Montana,7-14,2-5,2-2,7-17,2-5,0-1,6-12,2-7,0-0,7-14,4-6,1-2,,,,27-57,10-23,3-5,0,12,12,32,9,17,7,24
2023-12-16_cal_poly_montana,Cal Poly,9-12,4-5,2-4,3-12,0-2,6-11,4-14,0-2,5-6,6-14,2-4,2-4,,,,22-52,6-13,15-25,0,11,12,22,4,17,19,12
2023-12-16_long_beach_st_pacific,Pacific,8-19,1-3,4-4,7-13,1-2,3-4,10-22,1-3,3-6,10-16,0-2,7-8,,,,35-70,3-10,17-22,0,18,7,60,11,12,26,9
2023-12-16_long_beach_st_pacific,Long Beach St.,9-15,1-3,3-6,8-17,1-5,8-9,8-18,6-9,0-0,7-19,2-8,1-2,,,,32-69,10-25,12-17,0,10,7,42,15,12,18,22
2023-12-16_california_baptist_cal_st_fullerton,Cal St. Fullerton,5-18,1-4,4-4,4-12,1-6,5-6,6-11,0-1,8-10,7-16,3-8,2-2,,,,22-57,5-19,19-22,0,4,6,28,10,4,9,22
2023-12-16_california_baptist_cal_st_fullerton,California Baptist,5-16,2-9,1-1,10-21,5-9,3-5,8-20,3-9,2-2,5-12,1-6,0-4,,,,28-69,11-33,6-12,0,14,6,34,18,4,16,33
2023-12-16_csu_bakersfield_pepperdine,Pepperdine,7-16,0-4,0-0,11-21,4-10,0-0,7-14,0-1,2-6,8-9,1-2,7-8,,,,33-60,5-17,9-14,0,11,3,48,8,2,18,40
2023-12-16_csu_bakersfield_pepperdine,CSU Bakersfield,6-19,2-7,0-0,2-15,0-7,0-0,11-19,3-7,2-4,6-20,3-10,0-0,,,,25-73,8-31,2-4,0,12,3,24,2,2,17,4
2023-12-17_uc_santa_barbara_lmu_ca,LMU (CA),6-13,3-7,0-0,7-16,3-8,0-0,6-13,3-5,2-2,3-12,1-2,8-10,,,,22-54,10-22,10-12,0,13,4,20,7,2,16,24
2023-12-17_uc_santa_barbara_lmu_ca,UC Santa Barbara,3-15,0-2,3-4,7-12,0-2,1-2,7-15,3-5,2-2,6-14,0-3,2-4,,,,23-56,3-12,8-12,0,10,4,34,9,2,11,21
2023-12-18_csun_san_jose_st,San Jose St.,7-21,2-10,0-0,5-15,2-5,1-1,4-16,3-9,6-8,10-11,4-5,0-0,,,,26-63,11-29,7-9,0,9,4,28,14,6,26,19
2023-12-18_csun_san_jose_st,CSUN,5-11,1-1,4-4,6-12,1-3,5-5,5-17,0-5,0-0,3-14,2-7,2-2,,,,19-54,4-16,11-11,0,5,4,24,10,6,18,19
2023-12-18_southern_california_cal_st_fullerton,Cal St. Fullerton,2-15,1-6,0-0,7-16,0-4,1-1,7-15,2-6,0-0,2-13,1-5,3-4,,,,18-59,4-21,4-5,0,13,1,18,2,1,5,20
2023-12-18_southern_california_cal_st_fullerton,Southern California,7-17,4-8,2-2,11-16,5-5,3-3,7-17,4-10,2-2,8-16,3-7,4-6,,,,33-66,16-30,11-13,0,10,1,32,15,1,29,15
2023-12-19_long_beach_st_san_francisco,San Francisco,6-18,1-7,3-5,7-23,1-10,2-2,9-22,3-11,5-7,7-15,3-4,3-8,,,,29-78,8-32,13-22,0,22,1,36,8,0,14,16
2023-12-19_long_beach_st_san_francisco,Long Beach St.,7-19,3-6,3-3,9-16,5-9,7-8,7-13,1-5,6-8,4-14,0-3,2-2,,,,27-62,9-23,18-21,0,9,1,30,9,0,14,24
2023-12-19_uc_riverside_santa_clara,Santa Clara,8-15,3-8,0-0,6-16,0-3,6-6,8-18,0-7,0-0,8-10,2-4,5-7,,,,30-59,5-22,11-13,0,16,2,42,6,7,20,18
2023-12-19_uc_riverside_santa_clara,UC Riverside,7-16,0-4,1-2,3-9,0-1,2-6,3-14,2-4,5-6,3-17,1-5,3-4,,,,16-56,3-14,11-18,0,3,2,18,6,7,5,8
2023-12-20_stanford_uc_davis,UC Davis,6-16,3-8,0-0,4-13,2-6,0-0,2-12,1-6,3-4,8-17,2-6,1-4,,,,20-58,8-26,4-8,0,11,2,22,1,1,7,11
2023-12-20_stanford_uc_davis,Stanford,11-19,4-7,8-8,11-15,2-3,2-2,8-13,2-3,2-4,4-12,0-3,4-4,,,,34-59,8-16,16-18,0,13,2,40,6,1,24,21
2023-12-20_uc_san_diego_boise_st,Boise St.,4-14,0-3,6-6,2-10,2-5,3-4,5-14,1-3,0-0,8-16,1-1,5-7,,,,19-54,4-12,14-17,0,6,9,26,11,7,5,4
2023-12-20_uc_san_diego_boise_st,UC San Diego,5-17,1-8,1-1,5-12,0-4,0-1,4-13,2-7,3-5,7-13,4-5,9-12,,,,21-55,7-24,13-19,0,6,9,20,8,7,11,21
2023-12-20_uc_santa_barbara_life_pacific,LIFE Pacific,7-14,2-5,2-2,5-16,1-5,0-0,4-14,1-4,0-0,5-13,3-8,2-2,,,,21-57,7-22,4-4,0,0,4,18,3,2,6,15
2023-12-20_uc_santa_barbara_life_pacific,UC Santa Barbara,9-18,0-5,2-4,11-18,6-11,1-2,11-14,2-3,4-4,12-19,4-6,2-3,,,,43-69,12-25,9-13,0,11,4,58,12,2,24,58
2023-12-20_uc_riverside_cal_lutheran,Cal Lutheran,3-13,1-4,0-0,7-18,2-4,0-0,5-16,1-9,0-0,4-15,2-8,5-9,,,,19-62,6-25,5-9,0,10,0,20,6,0,7,16
2023-12-20_uc_riverside_cal_lutheran,UC Riverside,10-22,0-5,2-4,6-17,2-4,1-2,9-17,1-2,2-6,8-14,0-1,8-10,,,,33-70,3-12,13-22,0,8,0,52,12,0,24,36
2023-12-21_ucla_hawaii,Hawaii,2-8,2-5,0-0,4-15,2-6,0-0,3-14,1-6,6-6,6-11,3-8,2-2,,,,15-48,8-25,8-8,1,2,0,8,7,2,4,6
2023-12-21_ucla_hawaii,UCLA,12-20,1-3,2-2,7-18,1-3,3-11,7-15,3-8,3-6,9-19,2-7,0-0,,,,35-72,7-21,8-19,0,19,0,44,23,2,22,19
2023-12-21_uc_san_diego_montana,Montana,8-14,5-10,0-0,3-12,3-8,0-0,5-11,3-8,3-5,6-10,2-4,8-11,,,,22-47,13-30,11-16,0,8,2,14,6,4,25,5
2023-12-21_uc_san_diego_montana,UC San Diego,4-16,3-9,3-5,9-16,4-8,4-5,6-13,0-1,4-4,4-12,1-2,2-2,,,,23-57,8-20,13-16,0,16,2,20,4,4,12,15
2023-12-21_sacramento_st_cal_poly,Cal Poly,9-15,3-5,2-2,5-8,3-5,3-4,4-8,0-1,2-4,7-15,2-7,7-8,,,,25-46,8-18,14-18,0,14,0,30,18,1,28,16
2023-12-21_sacramento_st_cal_poly,Sacramento St.,4-10,1-5,5-6,3-10,0-3,1-4,6-10,2-2,5-5,3-8,2-6,7-10,,,,16-38,5-16,18-25,0,1,0,20,11,1,17,12
2023-12-21_long_beach_st_southern_california,Southern California,7-19,5-14,3-4,5-15,1-6,7-10,5-17,3-11,6-6,5-15,1-3,15-19,,,,22-66,10-34,31-39,0,17,2,20,22,6,23,22
2023-12-21_long_beach_st_southern_california,Long Beach St.,7-17,1-4,1-2,5-16,0-2,5-7,9-11,0-0,3-6,6-20,2-6,11-13,,,,27-64,3-12,20-28,0,13,2,46,19,6,14,19
2023-12-21_csun_lmu_ca,LMU (CA),10-15,4-6,2-3,4-20,2-8,2-4,7-17,3-10,1-2,7-13,3-5,4-10,,,,28-65,12-29,9-19,0,11,2,26,9,3,17,18
2023-12-21_csun_lmu_ca,CSUN,10-19,3-7,0-1,4-13,1-4,5-8,5-12,2-4,1-1,9-15,2-5,4-4,,,,28-59,8-20,10-14,0,4,2,34,18,3,21,21
2023-12-21_cal_st_fullerton_santa_clara,Santa Clara,7-18,1-5,3-3,10-19,4-9,1-2,5-11,2-5,4-6,7-21,2-6,1-2,,,,29-69,9-25,9-13,0,23,0,38,5,0,20,22
2023-12-21_cal_st_fullerton_santa_clara,Cal St. Fullerton,3-12,1-4,2-2,5-15,1-4,4-5,8-20,1-3,0-0,7-9,2-3,0-0,,,,23-56,5-14,6-7,0,13,0,26,2,0,9,15
2023-12-21_csu_bakersfield_whittier,Whittier,4-14,0-3,1-2,5-14,1-6,2-2,6-15,3-5,1-2,4-11,1-3,5-7,,,,19-54,5-17,9-13,0,10,1,24,2,1,4,7
2023-12-21_csu_bakersfield_whittier,CSU Bakersfield,10-18,5-9,2-2,6-20,2-9,0-0,4-15,1-8,1-2,3-19,1-7,2-4,,,,23-72,9-33,5-8,0,9,1,22,6,1,13,20
2023-12-28_uc_santa_barbara_uc_davis,UC Davis,5-13,2-5,1-2,7-18,2-6,0-0,4-14,0-5,0-0,5-15,1-4,1-1,,,,21-60,5-20,2-3,0,5,5,28,11,13,14,17
2023-12-28_uc_santa_barbara_uc_davis,UC Santa Barbara,5-15,0-2,3-5,4-13,3-7,2-2,7-15,0-6,3-3,7-14,1-1,2-3,,,,23-57,4-16,10-13,0,15,5,28,2,13,11,21
2023-12-28_uc_riverside_uc_irvine,UC Irvine,4-15,1-3,6-7,6-17,1-10,2-3,7-15,1-5,3-7,7-11,4-6,1-3,,,,24-58,7-24,12-20,0,15,3,32,11,2,15,16
2023-12-28_uc_riverside_uc_irvine,UC Riverside,5-10,2-3,8-10,3-12,1-7,0-0,5-12,0-2,1-1,4-17,2-6,4-6,,,,17-51,5-18,13-17,0,9,3,16,5,2,15,10
2023-12-28_csu_bakersfield_uc_san_diego,UC San Diego,6-16,3-8,0-0,3-9,1-5,3-4,4-13,1-4,3-4,3-14,2-6,3-6,,,,16-52,7-23,9-14,0,8,7,12,2,7,8,11
2023-12-28_csu_bakersfield_uc_san_diego,CSU Bakersfield,4-11,1-5,0-3,6-14,3-6,2-2,2-15,0-5,1-3,6-14,2-6,7-10,,,,18-54,6-22,10-18,0,13,7,20,15,7,24,10
2023-12-28_csun_cal_poly,Cal Poly,9-20,3-7,2-2,3-14,2-9,4-4,8-14,1-3,1-1,6-14,1-2,2-2,,,,26-62,7-21,9-9,0,12,2,34,8,1,15,14
2023-12-28_csun_cal_poly,CSUN,6-13,3-9,0-0,2-13,0-0,0-0,6-12,2-3,3-6,3-15,1-4,0-3,,,,17-53,6-16,3-9,0,6,2,14,13,1,10,21
2023-12-28_long_beach_st_cal_st_fullerton,Cal St. Fullerton,6-18,1-5,2-2,8-17,1-5,1-3,6-14,3-7,3-4,6-14,0-3,4-4,,,,26-63,5-20,10-13,0,6,3,20,1,2,19,20
2023-12-28_long_beach_st_cal_st_fullerton,Long Beach St.,5-15,1-4,2-4,3-13,0-6,2-2,5-19,1-8,2-2,10-20,3-9,4-5,,,,23-67,5-27,10-13,0,13,3,34,12,2,23,10
2023-12-30_cal_poly_uc_davis,UC Davis,4-8,2-3,3-4,3-7,1-5,1-2,5-14,2-4,3-3,6-12,4-7,2-4,,,,18-41,9-19,9-13,0,4,2,16,3,13,15,4
2023-12-30_cal_poly_uc_davis,Cal Poly,2-11,1-5,1-3,9-19,3-6,0-0,6-14,2-5,1-1,6-15,0-4,3-4,,,,23-59,6-20,5-8,0,8,2,30,10,13,22,4
2023-12-30_cal_st_fullerton_hawaii,Hawaii,5-15,3-5,0-0,9-13,2-3,0-0,4-18,3-8,3-4,4-13,0-4,4-8,,,,22-59,8-20,7-12,0,8,0,26,11,1,13,25
2023-12-30_cal_st_fullerton_hawaii,Cal St. Fullerton,3-12,0-4,0-0,5-15,2-6,1-2,8-15,4-6,3-4,3-14,1-9,0-0,,,,19-56,7-25,4-6,0,9,0,20,7,1,2,4
2023-12-30_uc_irvine_csu_bakersfield,CSU Bakersfield,7-14,4-9,0-0,5-11,1-2,1-2,3-12,1-8,0-2,2-10,2-3,5-6,,,,17-47,8-22,6-10,0,4,4,10,0,5,13,12
2023-12-30_uc_irvine_csu_bakersfield,UC Irvine,6-11,2-4,3-4,6-15,2-5,2-2,6-12,1-3,5-6,8-11,2-4,2-4,,,,26-49,7-16,12-16,0,13,4,28,4,5,17,39
2023-12-30_uc_santa_barbara_uc_riverside,UC Riverside,8-15,2-4,2-2,4-17,0-2,1-1,2-17,1-5,7-8,5-14,1-4,4-5,,,,19-63,4-15,14-16,0,11,3,16,13,1,20,6
2023-12-30_uc_santa_barbara_uc_riverside,UC Santa Barbara,3-9,1-3,5-6,10-15,3-3,2-2,5-13,2-5,2-2,5-10,3-4,0-0,,,,23-47,9-15,9-10,0,7,3,24,11,1,5,34
2023-12-30_csun_long_beach_st,Long Beach St.,6-15,3-7,5-7,1-15,1-10,2-2,10-19,3-5,6-8,7-16,1-4,7-10,,,,24-65,8-26,20-27,0,7,4,32,30,4,31,24
2023-12-30_csun_long_beach_st,CSUN,2-11,1-4,8-9,3-15,1-5,6-8,6-13,1-4,3-3,6-18,3-5,1-2,,,,17-57,6-18,18-22,0,5,4,22,9,4,14,1
2024-01-04_uc_davis_uc_riverside,UC Riverside,5-16,1-4,0-0,4-13,1-4,3-6,3-16,0-6,3-4,11-21,5-8,0-0,,,,23-66,7-22,6-10,1,4,5,28,10,2,17,17
2024-01-04_uc_davis_uc_riverside,UC Davis,5-12,1-7,0-0,8-14,1-3,0-0,8-13,4-7,3-4,3-10,1-4,5-6,,,,24-49,7-21,8-10,1,6,5,28,12,2,5,14
2024-01-04_hawaii_csu_bakersfield,CSU Bakersfield,2-15,1-8,0-0,4-15,1-5,0-0,4-14,2-5,2-2,6-15,3-7,2-4,,,,16-59,7-25,4-6,0,7,0,12,2,0,15,21
2024-01-04_hawaii_csu_bakersfield,Hawaii,8-16,5-8,0-0,6-14,1-5,2-2,3-8,1-4,9-10,6-13,2-7,1-2,,,,23-51,9-24,12-14,0,9,0,24,12,0,15,24
2024-01-04_cal_st_fullerton_uc_irvine,UC Irvine,6-17,1-1,1-3,8-11,4-5,2-2,6-17,0-3,4-4,6-14,2-3,2-3,,,,26-59,7-12,9-12,0,6,1,24,4,1,19,33
2024-01-04_cal_st_fullerton_uc_irvine,Cal St. Fullerton,3-12,1-3,1-2,3-11,0-3,0-0,6-15,2-7,0-0,6-18,3-8,1-2,,,,18-56,6-21,2-4,0,9,1,20,8,1,7,14
2024-01-04_uc_san_diego_uc_santa_barbara,UC Santa Barbara,5-10,3-4,2-2,3-17,1-4,1-1,4-12,0-3,2-2,6-15,3-6,2-4,,,,18-54,7-17,7-9,0,11,1,20,2,2,5,15
2024-01-04_uc_san_diego_uc_santa_barbara,UC San Diego,8-22,1-4,0-0,6-13,0-2,0-0,5-19,2-10,1-2,8-11,0-0,6-6,,,,27-65,3-16,7-8,0,4,1,40,2,2,15,17
2024-01-04_long_beach_st_cal_poly,Cal Poly,6-14,0-2,4-4,6-13,1-6,0-2,4-13,0-3,2-3,7-14,2-6,9-12,,,,23-54,3-17,15-21,1,10,6,36,2,5,17,14
2024-01-04_long_beach_st_cal_poly,Long Beach St.,8-12,2-3,0-0,0-10,0-6,5-8,4-11,2-4,3-4,6-17,1-6,7-11,,,,18-50,5-19,15-23,11,6,6,20,0,5,12,14
2024-01-06_uc_davis_uc_irvine,UC Irvine,5-11,0-1,0-0,9-15,6-7,1-2,4-11,1-1,5-6,4-11,0-3,0-2,,,,22-48,7-12,6-10,0,7,5,20,12,5,21,15
2024-01-06_uc_davis_uc_irvine,UC Davis,4-10,2-5,2-2,6-11,2-5,1-2,6-14,3-7,4-4,6-10,1-4,1-4,,,,22-45,8-21,8-12,0,7,5,26,7,5,14,12
2024-01-06_hawaii_csun,CSUN,5-16,1-5,0-0,4-13,0-3,1-2,1-15,0-2,0-0,6-15,1-6,3-4,,,,16-59,2-16,4-6,0,7,3,26,0,1,2,9
