game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2021-10-23_uc_santa_barbara_westcliff,Westcliff,4-13,0-2,2-3,2-12,0-1,2-2,1-18,0-7,1-2,5-11,0-2,8-10,,,,12-54,0-12,13-17,0,6,0,10,5,0,4,12
2021-10-23_uc_santa_barbara_westcliff,UC Santa Barbara,10-22,2-8,3-4,8-18,2-7,2-2,7-16,2-8,4-4,7-20,2-8,2-2,,,,32-76,8-31,11-12,0,14,0,42,13,0,25,51
2021-11-01_uc_santa_barbara_whittier,Whittier,3-12,2-4,0-0,4-14,2-5,0-0,2-15,0-4,1-2,1-10,0-2,5-6,,,,10-51,4-15,6-8,0,5,3,8,2,2,7,8
2021-11-01_uc_santa_barbara_whittier,UC Santa Barbara,2-13,1-8,4-6,10-19,1-4,5-7,8-13,1-4,8-15,5-12,0-3,1-2,,,,25-57,3-19,18-30,0,16,3,42,17,2,27,28
2021-11-03_hawaii_hawaii_pacific,Hawaii Pacific,4-19,3-13,5-5,9-16,5-7,5-7,5-13,3-5,3-5,6-13,3-7,1-2,,,,24-61,14-32,14-19,0,9,9,18,18,13,12,9
2021-11-03_hawaii_hawaii_pacific,Hawaii,4-11,1-3,15-16,4-11,0-3,6-8,8-15,1-4,9-11,7-14,1-6,7-9,,,,23-51,3-16,37-44,0,19,9,40,23,13,15,28
2021-11-09_uc_davis_academy_of_art,Academy of Art,6-20,2-7,0-0,5-16,1-8,1-2,5-15,0-3,5-8,4-17,2-9,0-2,,,,20-68,5-27,6-12,0,4,0,18,11,0,12,24
2021-11-09_uc_davis_academy_of_art,UC Davis,7-13,1-4,0-0,5-17,2-6,8-9,7-16,1-4,0-0,6-11,2-3,5-7,,,,25-57,6-17,13-16,0,4,0,34,5,0,10,21
2021-11-09_san_diego_hawaii,Hawaii,4-12,0-3,1-4,2-8,0-2,5-7,4-11,0-2,6-11,6-13,2-3,7-8,,,,16-44,2-10,19-30,0,9,0,24,12,0,13,5
2021-11-09_san_diego_hawaii,San Diego,8-16,2-5,1-2,10-20,3-7,2-2,6-14,1-3,2-3,10-16,3-4,4-7,,,,34-66,9-19,9-14,0,11,0,38,16,0,47,43
2021-11-09_uc_irvine_westcliff,Westcliff,4-17,1-4,2-3,8-22,1-5,2-2,4-17,1-1,0-0,6-17,0-5,2-2,,,,22-73,3-15,6-7,0,11,0,20,6,0,12,10
2021-11-09_uc_irvine_westcliff,UC Irvine,13-22,5-9,1-1,9-20,5-7,3-7,10-17,1-3,4-8,11-17,2-4,7-9,,,,43-76,13-23,15-25,0,19,0,60,25,0,26,66
2021-11-09_uc_santa_barbara_loyola_marymount,Loyola Marymount,6-19,1-9,1-1,4-8,0-2,1-2,10-14,3-6,0-0,6-13,0-3,0-2,,,,26-54,4-20,2-5,0,5,3,28,0,12,13,8
2021-11-09_uc_santa_barbara_loyola_marymount,UC Santa Barbara,5-13,0-4,2-2,5-16,0-4,5-7,8-15,2-6,2-2,5-15,3-9,1-2,,,,23-59,5-23,10-13,0,5,3,24,3,12,22,25
2021-11-09_long_beach_st_biola,Biola,7-15,2-5,0-0,5-13,0-2,1-1,5-13,0-5,6-6,8-15,2-4,0-0,,,,25-56,4-16,7-7,0,6,2,34,4,0,9,9
2021-11-09_long_beach_st_biola,Long Beach St.,8-18,1-7,1-2,9-20,3-7,3-4,9-18,0-4,0-0,9-17,1-4,1-5,,,,35-73,5-22,5-11,0,18,2,50,21,0,24,34
2021-11-09_arizona_csun,CSUN,1-9,1-2,2-4,6-14,1-2,0-0,5-15,1-3,1-1,6-10,1-2,1-2,,,,18-48,4-9,4-7,0,2,0,18,7,1,8,16
2021-11-09_arizona_csun,Arizona,5-15,2-7,3-6,13-17,4-5,2-4,8-16,1-4,2-3,8-17,1-3,4-4,,,,34-65,8-19,11-17,0,20,0,46,23,1,21,50
2021-11-09_cal_st_fullerton_southern_utah,Southern Utah,8-14,2-3,3-4,5-17,2-10,3-3,9-20,1-6,0-0,5-9,0-1,4-6,,,,27-60,5-20,10-13,0,14,3,38,6,2,9,20
2021-11-09_cal_st_fullerton_southern_utah,Cal St. Fullerton,7-16,1-3,1-4,4-16,0-4,3-7,9-20,2-2,3-3,9-15,2-4,1-2,,,,29-67,5-13,8-16,0,12,0,40,4,3,19,10
2021-11-09_csu_bakersfield_bethesda_ca,Bethesda (CA),1-11,0-5,0-0,1-15,1-9,2-2,2-11,1-4,0-2,2-10,2-6,1-4,,,,6-47,4-24,3-8,0,4,0,4,0,0,3,3
2021-11-09_csu_bakersfield_bethesda_ca,CSU Bakersfield,9-21,2-7,3-4,10-18,4-8,0-0,14-24,5-11,5-6,13-25,0-5,0-2,,,,46-88,11-31,8-12,0,35,0,64,22,0,49,61
2021-11-09_uc_riverside_california_baptist,California Baptist,4-17,2-8,0-0,8-16,2-7,4-4,8-19,0-5,0-1,5-16,1-8,3-6,,,,25-68,5-28,7-11,0,6,1,40,6,11,9,6
2021-11-09_uc_riverside_california_baptist,UC Riverside,8-26,1-4,1-2,4-17,0-2,2-2,7-17,1-4,4-4,5-19,0-7,2-4,,,,24-79,2-17,9-12,0,5,1,26,5,11,8,21
2021-11-10_santa_clara_cal_poly,Cal Poly,9-15,2-4,0-1,5-12,3-6,2-2,7-14,0-3,0-1,10-18,1-1,7-9,,,,31-59,6-14,9-13,0,4,3,42,7,9,10,24
2021-11-10_santa_clara_cal_poly,Santa Clara,10-18,1-7,6-8,8-17,3-10,0-0,7-19,1-5,4-5,8-14,4-7,6-8,,,,33-68,9-29,16-21,0,16,3,40,10,9,17,18
2021-11-11_southern_california_hawaii,Hawaii,3-18,0-5,0-0,8-17,3-7,1-2,7-19,4-8,1-2,2-12,0-6,1-2,,,,20-66,7-26,3-6,0,5,0,20,8,2,15,23
2021-11-11_southern_california_hawaii,Southern California,7-18,0-2,1-3,7-15,2-6,4-6,10-15,3-3,4-5,10-18,4-6,4-4,,,,34-66,9-17,13-18,0,9,0,40,12,2,25,45
2021-11-11_uc_irvine_southern_utah,Southern Utah,7-17,0-4,1-1,7-16,3-6,1-2,7-19,0-6,4-5,6-13,2-6,0-0,,,,27-65,5-22,6-8,0,10,3,38,10,5,11,21
2021-11-11_uc_irvine_southern_utah,UC Irvine,6-15,1-3,5-6,12-19,6-9,0-0,8-21,1-6,2-3,6-20,0-3,2-3,,,,32-75,8-21,9-12,0,16,3,34,10,5,20,33
2021-11-11_portland_uc_san_diego,UC San Diego,1-17,0-4,2-2,5-16,0-4,4-4,6-16,0-2,7-17,4-15,0-2,3-7,,,,16-64,0-12,16-30,0,5,0,24,10,0,11,25
2021-11-11_portland_uc_san_diego,Portland,9-17,1-2,2-3,7-20,1-10,8-9,7-18,0-5,9-10,10-13,2-4,2-2,,,,33-68,4-21,21-24,0,14,0,52,16,0,29,45
2021-11-13_uc_davis_saint_marys_ca,Saint Mary's (CA),6-20,4-9,2-2,4-14,0-3,1-2,3-12,2-7,4-4,5-12,1-3,2-6,,,,18-58,7-22,9-14,0,10,8,20,5,12,5,10
2021-11-13_uc_davis_saint_marys_ca,UC Davis,4-14,1-7,2-2,6-15,3-7,1-3,7-12,4-7,0-2,2-10,1-3,0-0,,,,19-51,9-24,3-7,0,2,8,20,3,12,16,5
2021-11-13_seattle_u_uc_san_diego,UC San Diego,9-19,4-8,0-0,3-17,1-10,0-1,6-15,2-5,3-4,6-12,1-5,1-1,,,,24-63,8-28,4-6,0,8,2,20,9,1,11,20
2021-11-13_seattle_u_uc_san_diego,Seattle U,6-18,3-5,0-3,5-21,0-5,0-0,4-18,0-7,0-2,5-15,0-4,1-2,,,,20-72,3-21,1-7,0,9,2,28,7,1,8,9
2021-11-13_boise_st_long_beach_st,Long Beach St.,7-14,0-3,0-0,4-15,1-2,4-4,6-16,1-5,7-7,5-15,1-3,3-4,,,,22-60,3-13,14-15,0,7,3,36,5,1,28,21
2021-11-13_boise_st_long_beach_st,Boise St.,6-10,0-2,0-0,2-11,0-5,3-5,4-10,1-5,5-6,2-11,1-5,0-3,,,,14-42,2-17,8-14,0,0,3,24,2,1,10,10
2021-11-13_utah_st_cal_st_fullerton,Cal St. Fullerton,10-21,1-3,2-3,7-14,1-5,0-0,9-19,2-6,1-1,3-13,1-5,9-14,,,,29-67,5-19,12-18,1,11,0,40,10,1,10,21
2021-11-13_utah_st_cal_st_fullerton,Utah St.,5-13,2-5,5-9,6-18,1-6,2-2,8-14,3-5,12-14,5-11,2-5,10-12,,,,24-56,8-21,29-37,0,12,4,22,10,2,36,14
2021-11-13_pacific_uc_riverside,UC Riverside,5-13,0-3,4-6,7-16,0-3,7-10,8-18,2-5,2-4,5-18,4-9,6-8,,,,25-65,6-20,19-28,0,14,3,32,15,3,15,25
2021-11-13_pacific_uc_riverside,Pacific,10-16,1-2,6-8,9-20,2-7,0-0,4-13,0-4,1-5,5-17,0-7,1-4,,,,28-66,3-20,8-17,0,7,3,46,12,3,21,26
2021-11-14_uc_irvine_san_diego_st,San Diego St.,7-13,2-3,6-8,5-18,1-6,2-2,6-15,2-7,3-5,8-12,0-3,0-1,,,,26-58,5-19,11-16,0,9,5,30,9,6,12,9
2021-11-14_uc_irvine_san_diego_st,UC Irvine,5-13,2-5,11-12,2-16,0-5,4-6,6-18,0-6,3-5,5-18,2-10,2-2,,,,18-65,4-26,20-25,0,10,5,26,7,6,19,22
2021-11-14_northwestern_uc_santa_barbara,UC Santa Barbara,2-11,0-2,0-2,6-13,1-4,3-4,4-12,1-1,4-8,4-14,1-5,4-4,,,,16-50,3-12,11-18,0,6,0,18,4,3,3,26
2021-11-14_northwestern_uc_santa_barbara,Northwestern,8-21,2-7,3-5,6-16,3-8,0-0,5-16,2-4,4-6,9-17,2-5,0-0,,,,28-70,9-24,7-11,0,13,0,30,17,3,29,23
2021-11-15_csun_cal_st_dom_hills,Cal St. Dom. Hills,2-13,0-4,7-8,4-15,2-9,4-6,5-11,2-4,7-14,7-14,5-10,4-4,,,,18-53,9-27,22-32,0,17,2,18,13,0,10,13
2021-11-15_csun_cal_st_dom_hills,CSUN,6-19,2-9,0-0,7-16,3-6,2-3,7-14,1-6,7-8,7-16,1-7,2-4,,,,27-65,7-28,11-15,0,9,1,30,26,1,18,32
2021-11-16_cal_st_fullerton_san_diego_st,San Diego St.,4-12,1-3,2-2,2-13,1-6,0-4,5-18,1-5,1-2,8-19,3-5,9-11,,,,19-62,6-19,12-19,1,11,0,22,0,0,14,17
2021-11-16_cal_st_fullerton_san_diego_st,Cal St. Fullerton,6-17,2-6,1-5,6-15,2-5,1-2,7-10,1-1,2-4,1-6,1-4,10-18,,,,20-48,6-16,14-29,0,5,1,14,4,1,16,19
2021-11-16_uc_riverside_cal_lutheran,Cal Lutheran,6-19,2-6,0-0,2-10,0-0,3-6,4-16,0-3,0-1,3-14,0-3,1-2,,,,15-59,2-12,4-9,0,11,5,18,4,4,8,20
2021-11-16_uc_riverside_cal_lutheran,UC Riverside,5-11,1-4,3-4,6-19,0-6,8-12,8-21,0-3,7-10,8-13,3-6,3-3,,,,27-64,4-19,21-29,0,11,5,36,26,4,34,22
2021-11-17_uc_san_diego_westcliff,Westcliff,3-12,0-4,0-0,3-15,0-5,4-4,3-13,0-2,1-3,3-19,2-7,1-4,,,,12-59,2-18,6-11,0,4,1,8,2,1,3,11
2021-11-17_uc_san_diego_westcliff,UC San Diego,7-21,2-7,0-0,12-15,2-3,0-2,8-13,2-4,3-8,11-17,4-5,2-3,,,,38-66,10-19,5-13,0,12,1,36,22,1,30,58
2021-11-17_pacific_csu_bakersfield,CSU Bakersfield,5-13,1-2,1-2,3-12,1-4,0-2,6-12,2-2,4-6,9-19,3-5,7-10,,,,23-56,7-13,12-20,0,10,1,26,3,0,10,14
2021-11-17_pacific_csu_bakersfield,Pacific,7-16,2-4,0-0,9-18,4-7,4-5,5-12,3-6,2-2,7-14,1-6,6-12,,,,28-60,10-23,12-19,0,14,1,36,12,0,15,34
2021-11-18_san_francisco_uc_davis,UC Davis,3-12,0-4,6-6,5-14,1-7,0-0,3-10,0-1,5-8,4-11,3-6,1-2,,,,15-47,4-18,12-16,0,7,3,20,0,3,10,11
2021-11-18_san_francisco_uc_davis,San Francisco,6-18,2-4,6-7,6-17,1-6,4-6,8-13,2-3,1-1,6-18,2-8,3-4,,,,26-66,7-21,14-18,0,11,3,28,6,3,24,32
2021-11-18_long_beach_st_seattle_u,Seattle U,4-13,0-3,2-2,4-12,2-6,1-2,3-9,1-5,4-8,9-15,7-11,6-6,,,,20-49,10-25,13-18,0,6,1,18,2,4,16,32
2021-11-18_long_beach_st_seattle_u,Long Beach St.,6-15,1-4,2-3,8-18,5-11,2-2,10-17,4-6,5-8,6-14,1-3,6-9,,,,30-64,11-24,15-22,0,11,1,28,13,4,30,31
2021-11-18_ucla_csun,CSUN,7-12,3-5,0-0,3-13,2-5,1-2,4-11,0-4,2-5,3-11,1-3,3-6,,,,17-47,6-17,6-13,0,4,3,14,7,1,11,16
2021-11-18_ucla_csun,UCLA,4-16,2-8,3-4,7-14,1-4,6-7,8-13,1-2,1-2,9-12,1-2,2-3,,,,28-55,5-16,12-16,0,8,1,42,2,1,15,16
2021-11-19_hawaii_portland,Portland,10-23,2-7,3-4,8-20,2-8,0-1,8-18,1-7,0-1,9-12,2-3,11-17,,,,35-73,7-25,14-23,0,25,11,50,24,16,22,13
2021-11-19_hawaii_portland,Hawaii,6-10,2-4,4-6,7-14,2-3,7-9,8-17,2-7,1-2,6-20,3-8,2-2,,,,27-61,9-22,14-19,0,15,11,28,7,16,11,15
2021-11-20_california_baptist_uc_irvine,UC Irvine,7-18,3-3,4-4,7-19,0-3,3-3,12-19,4-7,3-5,3-14,0-3,6-8,,,,29-70,7-16,16-20,0,11,10,38,8,8,26,38
2021-11-20_california_baptist_uc_irvine,California Baptist,7-15,3-8,0-0,8-17,4-10,1-4,10-17,2-4,1-1,8-15,3-6,1-1,,,,33-64,12-28,3-6,1,14,10,44,21,8,12,23
2021-11-20_uc_san_diego_california,California,5-14,3-9,2-2,5-15,2-4,6-10,3-15,0-3,7-7,6-15,1-4,5-6,,,,19-59,6-20,20-25,0,14,1,16,14,1,9,8
2021-11-20_uc_san_diego_california,UC San Diego,5-14,2-3,1-2,1-19,0-7,2-2,9-18,4-8,2-2,4-17,2-8,3-4,,,,19-68,8-26,8-10,0,12,1,20,8,1,5,19
2021-11-20_pepperdine_uc_santa_barbara,UC Santa Barbara,8-14,2-4,2-2,4-17,2-8,3-5,6-16,2-4,3-5,7-10,2-2,8-10,,,,25-57,8-18,16-22,0,11,6,28,3,7,12,17
2021-11-20_pepperdine_uc_santa_barbara,Pepperdine,7-14,0-1,2-2,6-18,3-7,3-3,6-16,0-2,1-2,5-15,0-2,6-7,,,,24-63,3-12,12-14,0,15,6,38,10,7,12,24
2021-11-20_air_force_cal_st_fullerton,Cal St. Fullerton,7-13,0-2,0-0,5-10,0-0,2-4,5-14,1-4,4-6,6-14,1-3,5-7,,,,23-51,2-9,11-17,0,6,0,26,0,3,11,20
2021-11-20_air_force_cal_st_fullerton,Air Force,5-11,0-2,3-4,5-16,2-7,4-5,8-16,0-2,1-1,3-9,2-2,13-16,,,,21-52,4-13,21-26,0,11,1,26,6,3,17,12
2021-11-20_oregon_st_csu_bakersfield,CSU Bakersfield,7-12,0-2,0-0,2-13,1-7,2-4,6-16,1-4,3-3,6-13,0-0,2-2,,,,21-54,2-13,7-9,0,11,3,24,0,1,10,15
2021-11-20_oregon_st_csu_bakersfield,Oregon St.,6-13,3-7,4-7,8-17,3-8,0-0,7-10,1-2,7-9,8-17,3-7,3-6,,,,29-57,10-24,14-22,0,19,3,38,18,1,15,36
2021-11-21_hawaii_portland_st,Portland St.,3-21,0-4,3-4,6-14,3-8,0-1,5-17,2-7,2-2,9-10,3-3,9-10,,,,23-62,8-22,14-17,0,4,2,26,11,6,15,11
2021-11-21_hawaii_portland_st,Hawaii,9-15,3-6,2-2,4-12,1-2,2-3,4-14,1-5,2-4,7-17,2-9,10-11,,,,24-58,7-22,16-20,0,6,2,30,15,6,10,13
2021-11-21_long_beach_st_santa_clara,Santa Clara,5-10,3-6,5-6,4-9,1-2,3-6,2-14,0-6,12-14,2-11,0-3,0-0,,,,13-44,4-17,20-26,0,7,3,16,3,5,13,13
2021-11-21_long_beach_st_santa_clara,Long Beach St.,5-15,3-4,2-4,9-15,2-4,0-0,7-10,1-1,2-4,6-16,2-5,0-0,,,,27-56,8-14,4-8,0,0,3,32,12,5,27,24
2021-11-21_illinois_uc_riverside,UC Riverside,5-19,3-7,1-2,6-11,2-6,2-2,10-17,3-6,0-2,10-22,4-9,5-5,,,,31-69,12-28,8-11,0,9,4,30,8,8,11,22
2021-11-21_illinois_uc_riverside,Illinois,8-15,2-4,0-0,9-15,2-5,5-7,7-15,4-7,0-0,6-10,1-3,12-17,,,,30-55,9-19,17-24,0,9,4,32,24,8,11,44
2021-11-23_sacramento_st_uc_davis,UC Davis,6-14,4-8,0-0,8-18,2-8,1-1,7-13,4-5,5-6,7-11,3-6,0-1,,,,28-56,13-27,6-8,0,8,0,24,5,0,16,29
2021-11-23_sacramento_st_uc_davis,Sacramento St.,2-15,1-8,0-0,5-15,2-5,2-2,2-13,0-5,3-4,7-14,2-5,4-4,,,,16-57,5-23,9-10,0,2,0,18,2,0,8,5
2021-11-23_cal_poly_louisville,Louisville,6-20,1-7,1-1,8-17,3-8,1-1,8-13,1-4,1-3,9-16,2-7,0-0,,,,31-66,7-26,3-5,0,15,1,30,13,1,27,34
2021-11-23_cal_poly_louisville,Cal Poly,3-12,0-0,3-4,3-16,1-5,0-0,2-14,1-7,2-2,4-17,0-5,1-3,,,,12-59,2-17,6-9,0,2,1,10,4,1,8,22
2021-11-23_fresno_st_csun,CSUN,5-17,1-2,1-1,8-17,5-9,1-1,8-15,3-7,1-4,5-13,1-5,16-23,,,,26-62,10-23,19-29,0,4,2,26,15,4,19,10
2021-11-23_fresno_st_csun,Fresno St.,3-11,0-3,5-8,4-11,0-3,9-9,7-12,0-2,5-6,8-19,4-11,8-9,,,,22-53,4-19,27-32,0,6,3,30,11,3,11,18
2021-11-23_cal_st_fullerton_virginia,Virginia,6-14,2-5,2-2,7-17,3-8,0-0,4-12,0-3,3-4,5-14,2-6,4-5,,,,22-57,7-22,9-11,0,7,3,26,4,2,13,6
2021-11-23_cal_st_fullerton_virginia,Cal St. Fullerton,5-16,2-6,0-0,6-13,1-1,2-4,2-12,1-4,0-0,6-19,2-8,2-4,,,,19-60,6-19,4-8,0,1,3,22,3,2,10,7
2021-11-26_uc_davis_weber_st,Weber St.,2-12,1-4,4-4,7-17,1-5,1-1,6-14,3-4,2-2,4-15,1-4,3-6,,,,19-58,6-17,10-13,0,16,2,18,4,5,8,8
2021-11-26_uc_davis_weber_st,UC Davis,8-19,3-11,0-0,4-16,0-8,0-0,6-14,2-5,6-8,4-12,4-8,3-6,,,,22-61,9-32,9-14,0,15,2,20,14,5,18,4
2021-11-26_hawaii_eastern_ill,Eastern Ill.,3-18,1-5,1-2,7-17,0-4,2-2,4-13,2-6,2-2,5-18,1-9,3-7,,,,19-66,4-24,8-13,0,5,0,20,13,0,15,19
2021-11-26_hawaii_eastern_ill,Hawaii,7-13,4-9,2-2,5-13,1-3,2-2,8-16,1-6,4-4,5-10,0-1,7-12,,,,25-52,6-19,15-20,0,10,0,38,8,0,15,21
2021-11-26_uc_irvine_illinois_st,Illinois St.,7-15,2-6,2-2,6-16,4-7,2-3,4-9,0-2,2-2,3-13,1-8,2-4,,,,20-53,7-23,8-11,0,7,4,26,2,2,14,2
2021-11-26_uc_irvine_illinois_st,UC Irvine,4-11,0-3,0-0,5-14,2-2,4-5,7-19,0-7,6-6,7-10,3-3,6-6,,,,23-54,5-15,16-17,0,11,4,28,8,2,23,25
2021-11-26_penn_uc_san_diego,UC San Diego,2-20,1-8,3-3,4-19,1-8,1-2,7-14,2-5,2-2,7-18,3-9,2-2,,,,20-71,7-30,8-9,0,17,0,24,2,4,11,24
2021-11-26_penn_uc_san_diego,Penn,7-14,4-7,2-4,3-12,0-7,0-0,6-16,1-3,3-4,6-11,2-4,4-6,,,,22-53,7-21,9-14,0,10,0,28,10,4,21,0
2021-11-26_california_baptist_uc_santa_barbara,UC Santa Barbara,4-12,3-5,4-6,7-15,2-7,3-3,4-18,1-2,3-4,3-20,0-9,4-4,,,,18-65,6-23,14-17,0,13,5,22,4,3,10,16
2021-11-26_california_baptist_uc_santa_barbara,California Baptist,7-16,0-5,1-2,10-19,3-6,0-1,6-13,1-4,2-2,6-16,1-5,2-4,,,,29-64,5-20,5-9,0,9,5,48,3,3,13,21
2021-11-26_cal_poly_st_thomas_mn,St. Thomas (MN),5-15,1-7,3-4,1-12,1-8,6-8,5-14,3-10,1-4,4-16,1-2,5-8,,,,15-57,6-27,15-24,0,10,6,14,5,8,13,15
2021-11-26_cal_poly_st_thomas_mn,Cal Poly,6-14,1-3,1-2,4-14,0-4,2-2,8-15,1-1,0-2,9-14,1-3,3-9,,,,27-57,3-11,6-15,0,2,6,32,14,8,21,29
2021-11-26_richmond_long_beach_st,Long Beach St.,6-22,2-3,0-0,4-17,0-4,0-0,8-15,0-3,0-2,5-9,0-1,4-6,,,,23-63,2-11,4-8,0,4,5,28,12,4,13,24
2021-11-26_richmond_long_beach_st,Richmond,5-13,2-6,0-0,4-14,3-9,0-0,5-10,1-4,1-2,4-15,1-7,0-0,,,,18-52,7-26,1-2,0,6,5,22,9,4,2,12
2021-11-27_hawaii_utah,Utah,5-15,2-5,0-0,7-16,4-9,4-4,9-15,2-4,1-2,5-13,4-8,4-4,,,,26-59,12-26,9-10,11,14,2,24,8,0,26,21
2021-11-27_hawaii_utah,Hawaii,5-13,1-3,1-1,4-11,1-2,5-8,6-11,1-3,4-6,4-10,0-2,6-8,,,,19-45,3-10,16-23,0,4,2,30,4,0,12,27
2021-11-27_loyola_marymount_uc_san_diego,UC San Diego,5-12,2-4,0-0,3-12,0-2,2-4,7-17,1-6,0-0,4-13,1-5,0-0,,,,19-54,4-17,2-4,0,12,1,18,8,3,9,13
2021-11-27_loyola_marymount_uc_san_diego,Loyola Marymount,1-11,1-4,2-2,5-16,1-4,2-3,7-18,2-6,0-0,5-12,3-6,4-4,,,,18-57,7-20,8-9,0,9,1,18,10,3,16,18
2021-11-27_saint_marys_ca_uc_santa_barbara,UC Santa Barbara,1-12,0-8,2-2,4-15,1-5,6-11,4-12,2-9,3-4,6-18,0-5,1-1,,,,15-57,3-27,12-18,0,12,0,22,11,0,18,23
2021-11-27_saint_marys_ca_uc_santa_barbara,Saint Mary's (CA),7-13,2-6,2-3,5-17,0-4,5-6,9-17,2-6,0-0,5-14,1-5,4-4,,,,26-61,5-21,11-13,0,15,0,38,10,0,14,23
2021-11-27_cal_poly_montana_st,Montana St.,5-17,1-7,4-4,5-16,1-8,0-3,6-15,3-7,3-6,5-14,3-5,10-11,,,,21-62,8-27,17-24,0,14,6,20,9,9,8,10
2021-11-27_cal_poly_montana_st,Cal Poly,6-16,0-3,4-5,3-13,0-4,3-4,7-20,0-5,1-2,5-15,1-4,4-8,,,,21-64,1-16,12-19,0,9,6,22,10,9,13,13
2021-11-27_texas_csun,CSUN,7-15,2-3,0-2,3-13,1-5,4-4,4-9,0-3,0-2,2-12,1-5,2-2,,,,16-49,4-16,6-10,0,5,1,18,7,1,11,11
2021-11-27_texas_csun,Texas,9-20,2-6,0-1,8-16,0-3,4-5,7-10,1-2,11-14,7-20,1-5,2-3,,,,31-66,4-16,17-23,0,25,1,42,15,1,41,34
2021-11-27_pepperdine_cal_st_fullerton,Cal St. Fullerton,7-14,0-4,0-0,7-17,3-4,0-0,5-17,1-5,5-8,8-12,2-4,3-4,,,,27-60,6-17,8-12,0,17,1,22,9,1,10,30
2021-11-27_pepperdine_cal_st_fullerton,Pepperdine,9-16,2-4,2-2,6-14,0-0,2-3,5-18,1-7,3-7,6-20,1-9,0-0,,,,26-68,4-20,7-12,0,20,1,30,4,1,23,19
2021-11-27_santa_clara_csu_bakersfield,CSU Bakersfield,3-15,0-6,2-2,8-14,4-8,1-2,4-13,1-8,2-4,3-9,0-3,7-7,,,,18-51,5-25,12-15,1,6,7,10,5,11,14,18
2021-11-27_santa_clara_csu_bakersfield,Santa Clara,1-7,0-2,3-4,6-12,1-3,8-9,4-9,1-2,9-12,9-17,3-5,2-6,,,,20-45,5-12,22-31,0,10,7,26,14,11,23,9
2021-11-28_hawaii_gonzaga,Gonzaga,8-13,1-3,1-2,5-12,1-3,8-11,5-14,0-2,3-4,7-14,4-6,0-0,,,,25-53,6-14,12-17,0,10,3,26,2,4,17,18
2021-11-28_hawaii_gonzaga,Hawaii,7-13,1-2,1-4,3-14,2-7,0-2,4-10,1-4,2-4,5-13,1-4,3-4,,,,19-50,5-17,6-14,0,1,3,26,7,4,14,14
2021-11-28_uc_irvine_sacramento_st,Sacramento St.,4-16,1-8,0-3,5-14,2-7,0-0,4-11,1-3,4-4,7-18,2-8,1-1,,,,20-59,6-26,5-8,0,13,0,26,0,1,10,0
2021-11-28_uc_irvine_sacramento_st,UC Irvine,7-16,3-4,0-0,3-11,1-4,2-2,8-16,1-6,1-2,4-11,0-2,6-10,,,,22-54,5-16,9-14,0,6,0,30,4,1,16,18
2021-11-28_rhode_island_long_beach_st,Long Beach St.,5-15,0-4,2-2,5-11,0-3,1-1,11-16,3-6,0-0,6-11,2-5,2-2,,,,27-53,5-18,5-5,0,2,3,38,17,2,27,16
2021-11-28_rhode_island_long_beach_st,Rhode Island,4-12,2-5,2-2,7-12,1-3,4-5,1-9,0-5,3-3,6-11,1-2,3-5,,,,18-44,4-15,12-15,0,14,3,28,2,2,16,14
2021-11-30_csu_bakersfield_pepperdine,Pepperdine,3-11,1-5,0-0,3-15,0-0,1-2,8-13,1-4,3-6,7-11,2-3,2-6,,,,21-50,4-12,6-14,0,5,2,18,6,1,14,8
2021-11-30_csu_bakersfield_pepperdine,CSU Bakersfield,4-15,0-4,4-4,3-14,0-3,2-2,2-11,1-5,0-0,6-18,1-1,4-4,,,,15-58,2-13,10-10,0,11,2,20,2,1,13,6
2021-12-01_oregon_uc_davis,UC Davis,5-12,2-8,5-6,5-16,3-7,4-4,6-14,2-5,5-7,4-10,1-3,2-6,,,,20-52,8-23,16-23,0,10,5,20,2,12,9,16
2021-12-01_oregon_uc_davis,Oregon,5-12,3-5,1-2,8-16,0-2,5-8,4-14,1-7,2-3,4-19,1-8,2-4,,,,21-61,5-22,10-17,0,8,5,18,10,12,14,15
2021-12-01_csun_loyola_marymount,Loyola Marymount,6-13,2-5,4-5,3-12,1-3,0-0,4-10,0-2,4-4,4-10,1-5,3-7,,,,17-45,4-15,11-16,0,6,11,28,1,6,13,23
2021-12-01_csun_loyola_marymount,CSUN,6-18,1-3,1-2,5-11,0-2,3-4,7-13,1-2,0-1,3-16,1-5,0-0,,,,21-58,3-12,4-7,0,6,11,36,10,6,15,21
2021-12-02_southern_california_uc_irvine,UC Irvine,7-17,1-5,4-4,7-17,3-7,4-4,6-13,0-2,1-3,7-16,1-6,1-2,,,,27-63,5-20,10-13,0,11,7,36,17,12,26,15
2021-12-02_southern_california_uc_irvine,Southern California,7-19,1-3,3-4,4-16,1-3,9-11,8-18,1-5,2-3,7-13,1-1,8-8,,,,26-66,4-12,22-26,0,18,7,34,21,12,20,19
