game_id,date,home_team,away_team,home_score,away_score,winner,site_location,home_away_neutral,is_conference_game,season,source_url
2022-01-15_csun_long_beach_st,2022-01-15,CSUN,Long Beach St.,64,50,CSUN,"Northridge, Calif.",home,True,2021-22,https://gomatadors.com/sports/womens-basketball/stats/2021-22/long-beach-state/boxscore/14937
2022-01-20_uc_davis_uc_santa_barbara,2022-01-20,UC Davis,UC Santa Barbara,61,49,UC Davis,"Davis, Calif.",home,True,2021-22,https://ucdavisaggies.com/sports/womens-basketball/stats/2021-22/uc-santa-barbara/boxscore/19831
2022-01-20_hawaii_csu_bakersfield,2022-01-20,Hawaii,CSU Bakersfield,69,52,Hawaii,"Honolulu, O‘ahu",home,False,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/csu-bakersfield/boxscore/26627
2022-01-20_cal_st_fullerton_uc_irvine,2022-01-20,Cal St. Fullerton,UC Irvine,67,75,UC Irvine,"Fullerton, CA",home,True,2021-22,https://fullertontitans.com/sports/womens-basketball/stats/2021-22/uc-irvine/boxscore/3356
2022-01-20_long_beach_st_uc_san_diego,2022-01-20,Long Beach St.,UC San Diego,62,44,Long Beach St.,"Long Beach, Calif.",home,True,2021-22,https://longbeachstate.com/sports/womens-basketball/stats/2021-22/uc-san-diego/boxscore/7251
2022-01-20_uc_riverside_csun,2022-01-20,UC Riverside,CSUN,59,41,UC Riverside,"Riverside, Calif.",home,True,2021-22,https://gohighlanders.com/sports/womens-basketball/stats/2021-22/csun/boxscore/13221
2022-01-22_uc_davis_csun,2022-01-22,UC Davis,CSUN,48,41,UC Davis,"Davis, Calif.",home,True,2021-22,https://ucdavisaggies.com/sports/womens-basketball/stats/2021-22/csun/boxscore/19832
2022-01-22_hawaii_csu_bakersfield,2022-01-22,Hawaii,CSU Bakersfield,73,66,Hawaii,"Honolulu, O‘ahu",home,True,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/csu-bakersfield/boxscore/26628
2022-01-22_uc_irvine_long_beach_st,2022-01-22,UC Irvine,Long Beach St.,50,62,Long Beach St.,"Irvine, Calif.",home,True,2021-22,https://ucirvinesports.com/sports/womens-basketball/stats/2021-22/long-beach-state/boxscore/10746
2022-01-22_uc_san_diego_cal_st_fullerton,2022-01-22,UC San Diego,Cal St. Fullerton,64,61,UC San Diego,"La Jolla, Calif.",home,True,2021-22,https://ucsdtritons.com/sports/womens-basketball/stats/2021-22/cal-state-fullerton/boxscore/8520
2022-01-22_uc_riverside_uc_santa_barbara,2022-01-22,UC Riverside,UC Santa Barbara,55,42,UC Riverside,"Riverside, Calif.",home,True,2021-22,https://gohighlanders.com/sports/womens-basketball/stats/2021-22/uc-santa-barbara/boxscore/13222
2022-01-25_uc_santa_barbara_csun,2022-01-25,UC Santa Barbara,CSUN,61,54,UC Santa Barbara,"The Thunderdome, Isla Vista, CA",home,False,2021-22,https://ucsbgauchos.com/sports/womens-basketball/stats/2021-22/csun/boxscore/5273
2022-01-27_cal_st_fullerton_uc_davis,2022-01-27,Cal St. Fullerton,UC Davis,69,65,Cal St. Fullerton,"Fullerton, CA",home,True,2021-22,https://fullertontitans.com/sports/womens-basketball/stats/2021-22/uc-davis/boxscore/3358
2022-01-27_uc_santa_barbara_hawaii,2022-01-27,UC Santa Barbara,Hawaii,65,51,UC Santa Barbara,"The Thunderdome, Isla Vista, CA",home,False,2021-22,https://ucsbgauchos.com/sports/womens-basketball/stats/2021-22/hawai-i/boxscore/5274
2022-01-27_csu_bakersfield_uc_irvine,2022-01-27,CSU Bakersfield,UC Irvine,73,81,UC Irvine,"Bakersfield, Calif.",away,True,2021-22,https://ucirvinesports.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/10747
2022-01-27_cal_poly_uc_san_diego,2022-01-27,Cal Poly,UC San Diego,58,69,UC San Diego,"San Luis Obispo, Calif.",home,True,2021-22,https://gopoly.com/sports/womens-basketball/stats/2021-22/uc-san-diego/boxscore/5976
2022-01-27_long_beach_st_uc_riverside,2022-01-27,Long Beach St.,UC Riverside,56,46,Long Beach St.,"Long Beach, Calif.",home,True,2021-22,https://longbeachstate.com/sports/womens-basketball/stats/2021-22/uc-riverside/boxscore/7253
2022-01-29_long_beach_st_uc_davis,2022-01-29,Long Beach St.,UC Davis,58,68,UC Davis,"Long Beach, Calif.",home,True,2021-22,https://longbeachstate.com/sports/womens-basketball/stats/2021-22/uc-davis/boxscore/7254
2022-01-29_csun_hawaii,2022-01-29,CSUN,Hawaii,67,76,Hawaii,"Northridge, Calif.",home,True,2021-22,https://gomatadors.com/sports/womens-basketball/stats/2021-22/hawai-i/boxscore/14941
2022-01-29_cal_poly_uc_irvine,2022-01-29,Cal Poly,UC Irvine,52,64,UC Irvine,"San Luis Obispo, Calif.",home,True,2021-22,https://gopoly.com/sports/womens-basketball/stats/2021-22/uc-irvine/boxscore/5977
2022-01-29_csu_bakersfield_uc_san_diego,2022-01-29,CSU Bakersfield,UC San Diego,59,64,UC San Diego,"Bakersfield, Calif.",away,True,2021-22,https://ucsdtritons.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/8522
2022-01-29_cal_st_fullerton_uc_riverside,2022-01-29,Cal St. Fullerton,UC Riverside,57,55,Cal St. Fullerton,"Fullerton, CA",home,True,2021-22,https://fullertontitans.com/sports/womens-basketball/stats/2021-22/uc-riverside/boxscore/3359
2022-02-01_uc_davis_uc_riverside,2022-02-01,UC Davis,UC Riverside,59,61,UC Riverside,"Davis, Calif.",home,True,2021-22,https://ucdavisaggies.com/sports/womens-basketball/stats/2021-22/uc-riverside/boxscore/19835
2022-02-03_hawaii_uc_davis,2022-02-03,Hawaii,UC Davis,57,50,Hawaii,"Honolulu, O‘ahu",home,True,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/uc-davis/boxscore/26631
2022-02-03_uc_irvine_uc_santa_barbara,2022-02-03,UC Irvine,UC Santa Barbara,58,31,UC Irvine,"Irvine, Calif.",home,True,2021-22,https://ucirvinesports.com/sports/womens-basketball/stats/2021-22/uc-santa-barbara/boxscore/10749
2022-02-03_uc_san_diego_csun,2022-02-03,UC San Diego,CSUN,45,53,CSUN,"La Jolla, Calif.",home,True,2021-22,https://ucsdtritons.com/sports/womens-basketball/stats/2021-22/csun/boxscore/8523
2022-02-03_cal_poly_cal_st_fullerton,2022-02-03,Cal Poly,Cal St. Fullerton,61,52,Cal Poly,"San Luis Obispo, Calif.",home,True,2021-22,https://gopoly.com/sports/womens-basketball/stats/2021-22/cal-state-fullerton/boxscore/5978
2022-02-03_csu_bakersfield_long_beach_st,2022-02-03,CSU Bakersfield,Long Beach St.,63,74,Long Beach St.,"Bakersfield, Calif.",away,True,2021-22,https://longbeachstate.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/7255
2022-02-05_hawaii_uc_riverside,2022-02-05,Hawaii,UC Riverside,76,57,Hawaii,"Honolulu, O‘ahu",home,True,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/uc-riverside/boxscore/26632
2022-02-05_uc_irvine_csun,2022-02-05,UC Irvine,CSUN,65,52,UC Irvine,"Irvine, Calif.",home,True,2021-22,https://ucirvinesports.com/sports/womens-basketball/stats/2021-22/csun/boxscore/10750
2022-02-05_uc_san_diego_uc_santa_barbara,2022-02-05,UC San Diego,UC Santa Barbara,47,59,UC Santa Barbara,"La Jolla, Calif.",home,True,2021-22,https://ucsdtritons.com/sports/womens-basketball/stats/2021-22/uc-santa-barbara/boxscore/8524
2022-02-05_cal_poly_long_beach_st,2022-02-05,Cal Poly,Long Beach St.,64,65,Long Beach St.,"San Luis Obispo, Calif.",home,True,2021-22,https://gopoly.com/sports/womens-basketball/stats/2021-22/long-beach-state/boxscore/5979
2022-02-05_csu_bakersfield_cal_st_fullerton,2022-02-05,CSU Bakersfield,Cal St. Fullerton,76,74,CSU Bakersfield,"Bakersfield, CA",away,True,2021-22,https://fullertontitans.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/3361
2022-02-08_cal_st_fullerton_long_beach_st,2022-02-08,Cal St. Fullerton,Long Beach St.,53,63,Long Beach St.,"Fullerton, CA",home,True,2021-22,https://fullertontitans.com/sports/womens-basketball/stats/2021-22/long-beach-state/boxscore/3362
2022-02-10_uc_davis_uc_san_diego,2022-02-10,UC Davis,UC San Diego,51,42,UC Davis,"Davis, Calif.",home,True,2021-22,https://ucdavisaggies.com/sports/womens-basketball/stats/2021-22/uc-san-diego/boxscore/19837
2022-02-10_cal_st_fullerton_hawaii,2022-02-10,Cal St. Fullerton,Hawaii,46,55,Hawaii,"Fullerton, CA",home,True,2021-22,https://fullertontitans.com/sports/womens-basketball/stats/2021-22/hawai-i/boxscore/3363
2022-02-10_uc_riverside_uc_irvine,2022-02-10,UC Riverside,UC Irvine,44,60,UC Irvine,"Riverside, Calif.",home,True,2021-22,https://gohighlanders.com/sports/womens-basketball/stats/2021-22/uc-irvine/boxscore/13226
2022-02-10_uc_santa_barbara_csu_bakersfield,2022-02-10,UC Santa Barbara,CSU Bakersfield,59,47,UC Santa Barbara,"The Thunderdome, Isla Vista, CA",home,False,2021-22,https://ucsbgauchos.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/5277
2022-02-10_csun_cal_poly,2022-02-10,CSUN,Cal Poly,55,56,Cal Poly,"Northridge, Calif.",home,True,2021-22,https://gomatadors.com/sports/womens-basketball/stats/2021-22/cal-poly/boxscore/14944
2022-02-12_uc_davis_uc_irvine,2022-02-12,UC Davis,UC Irvine,66,51,UC Davis,"Davis, Calif.",home,True,2021-22,https://ucdavisaggies.com/sports/womens-basketball/stats/2021-22/uc-irvine/boxscore/19838
2022-02-12_long_beach_st_hawaii,2022-02-12,Long Beach St.,Hawaii,64,72,Hawaii,"Long Beach, Calif.",home,True,2021-22,https://longbeachstate.com/sports/womens-basketball/stats/2021-22/hawaii/boxscore/7258
2022-02-12_uc_riverside_uc_san_diego,2022-02-12,UC Riverside,UC San Diego,68,48,UC Riverside,"Riverside, Calif.",home,True,2021-22,https://gohighlanders.com/sports/womens-basketball/stats/2021-22/uc-san-diego/boxscore/13227
2022-02-12_uc_santa_barbara_cal_poly,2022-02-12,UC Santa Barbara,Cal Poly,73,40,UC Santa Barbara,"The Thunderdome, Isla Vista, CA",home,False,2021-22,https://ucsbgauchos.com/sports/womens-basketball/stats/2021-22/cal-poly/boxscore/5278
2022-02-12_csun_csu_bakersfield,2022-02-12,CSUN,CSU Bakersfield,53,52,CSUN,"Northridge, Calif.",home,True,2021-22,https://gomatadors.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/14945
2022-02-15_uc_irvine_uc_san_diego,2022-02-15,UC Irvine,UC San Diego,67,50,UC Irvine,"Irvine, Calif.",home,True,2021-22,https://ucirvinesports.com/sports/womens-basketball/stats/2021-22/uc-san-diego/boxscore/10753
2022-02-17_cal_poly_uc_davis,2022-02-17,Cal Poly,UC Davis,55,85,UC Davis,"San Luis Obispo, Calif.",home,True,2021-22,https://gopoly.com/sports/womens-basketball/stats/2021-22/uc-davis/boxscore/5982
2022-02-17_hawaii_uc_san_diego,2022-02-17,Hawaii,UC San Diego,60,62,UC San Diego,"Honolulu, O‘ahu",home,True,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/uc-san-diego/boxscore/26635
2022-02-17_cal_st_fullerton_uc_santa_barbara,2022-02-17,Cal St. Fullerton,UC Santa Barbara,61,48,Cal St. Fullerton,"Fullerton, CA",home,True,2021-22,https://fullertontitans.com/sports/womens-basketball/stats/2021-22/uc-santa-barbara/boxscore/3364
2022-02-17_long_beach_st_csun,2022-02-17,Long Beach St.,CSUN,57,62,CSUN,"Long Beach, Calif.",home,True,2021-22,https://longbeachstate.com/sports/womens-basketball/stats/2021-22/csun/boxscore/7259
2022-02-17_csu_bakersfield_uc_riverside,2022-02-17,CSU Bakersfield,UC Riverside,47,56,UC Riverside,"Bakersfield, CA",home,True,2021-22,https://gorunners.com/sports/womens-basketball/stats/2021-22/uc-riverside/boxscore/8273
2022-02-19_csu_bakersfield_uc_davis,2022-02-19,CSU Bakersfield,UC Davis,84,75,CSU Bakersfield,"Bakersfield, Calif.",away,True,2021-22,https://ucdavisaggies.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/19840
2022-02-19_hawaii_uc_irvine,2022-02-19,Hawaii,UC Irvine,67,57,Hawaii,"Honolulu, O‘ahu",home,True,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/uc-irvine/boxscore/26636
2022-02-19_long_beach_st_uc_santa_barbara,2022-02-19,Long Beach St.,UC Santa Barbara,65,62,Long Beach St.,"Long Beach, Calif.",home,True,2021-22,https://longbeachstate.com/sports/womens-basketball/stats/2021-22/uc-santa-barbara/boxscore/7260
2022-02-19_cal_poly_uc_riverside,2022-02-19,Cal Poly,UC Riverside,53,59,UC Riverside,"San Luis Obispo, Calif.",home,True,2021-22,https://gopoly.com/sports/womens-basketball/stats/2021-22/uc-riverside/boxscore/5983
2022-02-19_cal_st_fullerton_csun,2022-02-19,Cal St. Fullerton,CSUN,61,53,Cal St. Fullerton,"Fullerton, CA",home,True,2021-22,https://fullertontitans.com/sports/womens-basketball/stats/2021-22/csun/boxscore/3365
2022-02-22_csu_bakersfield_cal_poly,2022-02-22,CSU Bakersfield,Cal Poly,85,71,CSU Bakersfield,"Bakersfield, CA",away,True,2021-22,https://gopoly.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/5984
2022-02-24_csun_uc_davis,2022-02-24,CSUN,UC Davis,50,58,UC Davis,"Northridge, Calif.",home,True,2021-22,https://gomatadors.com/sports/womens-basketball/stats/2021-22/uc-davis/boxscore/14948
2022-02-24_csu_bakersfield_hawaii,2022-02-24,CSU Bakersfield,Hawaii,61,75,Hawaii,"Bakersfield, Calif.",away,True,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/csu-bakersfield/boxscore/26637
2022-02-24_uc_irvine_cal_st_fullerton,2022-02-24,UC Irvine,Cal St. Fullerton,54,51,UC Irvine,"Irvine, Calif.",home,True,2021-22,https://ucirvinesports.com/sports/womens-basketball/stats/2021-22/cal-state-fullerton/boxscore/10755
2022-02-24_uc_san_diego_long_beach_st,2022-02-24,UC San Diego,Long Beach St.,59,60,Long Beach St.,"La Jolla, Calif.",home,True,2021-22,https://ucsdtritons.com/sports/womens-basketball/stats/2021-22/long-beach-state/boxscore/8529
2022-02-24_uc_santa_barbara_uc_riverside,2022-02-24,UC Santa Barbara,UC Riverside,51,60,UC Riverside,"The Thunderdome, Isla Vista, CA",home,False,2021-22,https://ucsbgauchos.com/sports/womens-basketball/stats/2021-22/uc-riverside/boxscore/5281
2022-02-26_uc_santa_barbara_uc_davis,2022-02-26,UC Santa Barbara,UC Davis,65,62,UC Santa Barbara,"Isla Vista, CA",home,False,2021-22,https://ucsbgauchos.com/sports/womens-basketball/stats/2021-22/uc-davis/boxscore/5282
2022-02-26_cal_poly_hawaii,2022-02-26,Cal Poly,Hawaii,49,73,Hawaii,"San Luis Obispo, Calif.",home,True,2021-22,https://gopoly.com/sports/womens-basketball/stats/2021-22/hawai-i/boxscore/5985
2022-02-26_long_beach_st_uc_irvine,2022-02-26,Long Beach St.,UC Irvine,47,70,UC Irvine,"Long Beach, Calif.",home,True,2021-22,https://longbeachstate.com/sports/womens-basketball/stats/2021-22/uc-irvine/boxscore/7263
2022-02-26_cal_st_fullerton_uc_san_diego,2022-02-26,Cal St. Fullerton,UC San Diego,72,78,UC San Diego,"Fullerton, CA",home,True,2021-22,https://fullertontitans.com/sports/womens-basketball/stats/2021-22/uc-san-diego/boxscore/3367
2022-02-26_csun_uc_riverside,2022-02-26,CSUN,UC Riverside,59,72,UC Riverside,"Northridge, Calif.",home,True,2021-22,https://gomatadors.com/sports/womens-basketball/stats/2021-22/uc-riverside/boxscore/14949
2022-03-01_csun_uc_santa_barbara,2022-03-01,CSUN,UC Santa Barbara,51,63,UC Santa Barbara,"Northridge, Calif.",home,True,2021-22,https://gomatadors.com/sports/womens-basketball/stats/2021-22/uc-santa-barbara/boxscore/14950
2022-03-03_uc_davis_long_beach_st,2022-03-03,UC Davis,Long Beach St.,60,65,Long Beach St.,"Davis, Calif.",home,True,2021-22,https://ucdavisaggies.com/sports/womens-basketball/stats/2021-22/long-beach-state/boxscore/19843
2022-03-03_hawaii_csun,2022-03-03,Hawaii,CSUN,75,62,Hawaii,"Honolulu, O‘ahu",home,True,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/csun/boxscore/26639
2022-03-03_uc_irvine_cal_poly,2022-03-03,UC Irvine,Cal Poly,67,66,UC Irvine,"Irvine, Calif.",home,True,2021-22,https://ucirvinesports.com/sports/womens-basketball/stats/2021-22/cal-poly/boxscore/10757
2022-03-03_uc_san_diego_csu_bakersfield,2022-03-03,UC San Diego,CSU Bakersfield,73,69,UC San Diego,"La Jolla, Calif.",home,True,2021-22,https://ucsdtritons.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/8531
2022-03-03_uc_riverside_cal_st_fullerton,2022-03-03,UC Riverside,Cal St. Fullerton,62,59,UC Riverside,"Riverside, Calif.",home,True,2021-22,https://gohighlanders.com/sports/womens-basketball/stats/2021-22/cal-state-fullerton/boxscore/13232
2022-03-05_uc_davis_cal_st_fullerton,2022-03-05,UC Davis,Cal St. Fullerton,70,42,UC Davis,"Davis, Calif.",home,True,2021-22,https://ucdavisaggies.com/sports/womens-basketball/stats/2021-22/cal-state-fullerton/boxscore/19844
2022-03-05_hawaii_uc_santa_barbara,2022-03-05,Hawaii,UC Santa Barbara,58,52,Hawaii,"Honolulu, O‘ahu",home,True,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/uc-santa-barbara/boxscore/26640
2022-03-05_uc_irvine_csu_bakersfield,2022-03-05,UC Irvine,CSU Bakersfield,67,52,UC Irvine,"Irvine, Calif.",home,True,2021-22,https://ucirvinesports.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/10758
2022-03-05_uc_san_diego_cal_poly,2022-03-05,UC San Diego,Cal Poly,90,48,UC San Diego,"La Jolla, Calif.",home,True,2021-22,https://ucsdtritons.com/sports/womens-basketball/stats/2021-22/cal-poly/boxscore/8532
2022-03-05_uc_riverside_long_beach_st,2022-03-05,UC Riverside,Long Beach St.,66,61,UC Riverside,"Riverside, Calif.",home,True,2021-22,https://gohighlanders.com/sports/womens-basketball/stats/2021-22/long-beach-state/boxscore/13233
2022-03-08_cal_st_fullerton_cal_poly,2022-03-08,Cal St. Fullerton,Cal Poly,70,64,Cal St. Fullerton,"Henderson, NV",neutral,False,2021-22,https://gopoly.com/sports/womens-basketball/stats/2021-22/cal-state-fullerton/boxscore/5988
2022-03-08_csun_csu_bakersfield,2022-03-08,CSUN,CSU Bakersfield,62,63,CSU Bakersfield,"Henderson, Nev.",neutral,False,2021-22,https://gomatadors.com/sports/womens-basketball/stats/2021-22/csu-bakersfield/boxscore/14952
2022-03-09_long_beach_st_uc_davis,2022-03-09,Long Beach St.,UC Davis,45,55,UC Davis,"Henderson, Nev. / Dollar Loan Center",neutral,False,2021-22,https://ucdavisaggies.com/sports/womens-basketball/stats/2021-22/long-beach-state/boxscore/19845
2022-03-09_hawaii_csu_bakersfield,2022-03-09,Hawaii,CSU Bakersfield,48,47,Hawaii,"Henderson, Nev.",neutral,False,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/no-9-csu-bakersfield/boxscore/26641
2022-03-09_uc_irvine_cal_st_fullerton,2022-03-09,UC Irvine,Cal St. Fullerton,80,68,UC Irvine,"Henderson, Nev.",neutral,False,2021-22,https://ucirvinesports.com/sports/womens-basketball/stats/2021-22/-7-cal-state-fullerton/boxscore/10760
2022-03-09_uc_riverside_uc_santa_barbara,2022-03-09,UC Riverside,UC Santa Barbara,46,42,UC Riverside,"Dollar Loan Center, Henderson, NV",neutral,False,2021-22,https://ucsbgauchos.com/sports/womens-basketball/stats/2021-22/no-4-uc-riverside/boxscore/5285
2022-03-11_uc_irvine_uc_davis,2022-03-11,UC Irvine,UC Davis,84,75,UC Irvine,"Henderson, Nev. / Dollar Loan Center",neutral,False,2021-22,https://ucdavisaggies.com/sports/womens-basketball/stats/2021-22/uc-irvine/boxscore/19847
2022-03-11_hawaii_uc_riverside,2022-03-11,Hawaii,UC Riverside,69,55,Hawaii,"Henderson, Nev.",neutral,False,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/no-4-uc-riverside/boxscore/27180
2022-03-12_hawaii_uc_irvine,2022-03-12,Hawaii,UC Irvine,59,48,Hawaii,"Henderson, Nev.",neutral,False,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/no-2-uc-irvine/boxscore/27182
2022-03-17_oregon_st_long_beach_st,2022-03-17,Oregon St.,Long Beach St.,70,59,Oregon St.,"Corvallis, Ore.",away,False,2021-22,https://longbeachstate.com/sports/womens-basketball/stats/2021-22/oregon-state/boxscore/7655
2022-03-18_baylor_hawaii,2022-03-18,Baylor,Hawaii,89,49,Baylor,"Waco, Texas",neutral,False,2021-22,https://hawaiiathletics.com/sports/womens-basketball/stats/2021-2022/no-2-baylor/boxscore/27183
2022-03-18_ucla_uc_irvine,2022-03-18,UCLA,UC Irvine,61,48,UCLA,"Los Angeles, Calif.",away,False,2021-22,https://ucirvinesports.com/sports/womens-basketball/stats/2021-22/ucla/boxscore/11276
