id,name,team,conf,confName,pos,cls,eligibility,class_year_review_needed,class_year_review_note,heightIn,gp,mpg,ppg,rpg,apg,spg,bpg,tov,fg,tp,ft,ts,efg,usg,three_share,ast_tov,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,assist_creation,dreb_arch,dreb_source,bpm,porpag,adjoe,drtg,adrtg,dporpag,stops_per_40,has_season_row,has_pbp_row,orb_pct,drb_pct,ast_pct,to_pct,blk_pct,stl_pct,ft_rate,three_pa_per_100,ftm,fta,twopm,twopa,twop_pct,tpm,tpa,rimmade,rimatt,rim_pct,midmade,midatt,mid_pct,rim_attempted,mid_attempted,three_attempted,total_attempted,rim_pct_of_total_attempts,mid_pct_of_total_attempts,three_pct_of_total_attempts,pct_rim_made_assisted,pct_mid_made_assisted,pct_three_made_assisted,pct_assist_creation,pct_three_pct,pct_three_rate,pct_ast_tov,pct_efg,pct_dreb,pct_dreb_pos_adj,pct_size,stretch_big_height_gate,meets_high_assist,meets_efg_500,meets_3p_300,meets_high_ast_tov,meets_positive_ast_tov,meets_dreb_profile,meets_pg_preferred,meets_wing_preferred,meets_big_preferred,score_pg_combo,score_wing_2_4,score_stretch_big,primary_score_col,primary_score,primary_archetype,transfer_available,transfer_status,transfer_from,transfer_to,arch_pca_PC1,arch_pca_PC2,arch_pca_PC3,arch_pca_PC4,arch_pca_PC5,arch_pca_PC6,arch_pca_PC7,arch_pca_PC8,arch_pca_PC9,arch_pca_PC10
78543,Teresa Mbemba,Northern Illinois,MAC,MAC,G/F,SR,4,False,,71.0,28.0,19.6964,6.4643,2.9286,0.6786,0.4643,0.3929,1.92859991177778,0.46206896551724136,0.111,0.535,0.495,0.466,0.223,0.06206896551724138,0.35186147,13.127881237180397,5.947482788732965,1.3781198594667043,0.9429134258037001,0.7979123088483174,3.916654641006031,9.3,12.2,DRB_%,-6.53666,0.383862,81.8175,103.113,103.798,0.984776,6.7803761093397785,True,True,0.054000000000000006,0.122,0.09300000000000001,0.258,0.022000000000000002,0.013999999999999999,59.3,0.957514,46.0,86.0,66.0,136.0,0.485,1.0,9.0,61.0,118.0,0.5169,5.0,18.0,0.2778,118.0,18.0,9.0,145.0,0.8137931034482758,0.1241379310344827,0.0620689655172413,0.5409836065573771,0.4,1.0,43.12700106723586,27.972251867662752,21.387406616862325,18.07897545357524,62.753468516542156,55.24012806830309,40.11299435028249,53.11632870864461,60.0,False,False,False,False,False,False,False,False,False,33.788153681963706,31.32792178427365,35.923439393665326,score_stretch_big,35.923439393665326,Stretch Big,False,,,,1.5035101658529164,-0.19542885612339614,-0.28880021585204263,-0.9943686893787855,0.8431520911772261,-0.012715788318714921,-0.5988676723735219,-0.32516063564510655,-0.11073428446115403,-0.21050845342283891
80857,Abby Tuttle,Northern Iowa,MVC,MVC,G,FR,1,False,,69.0,31.0,11.0968,2.6129,1.4516,1.0645,0.2903,0.0323,1.3871000141720053,0.3333333333333333,0.293,0.833,0.45549999999999996,0.40700000000000003,0.2,0.5061728395061729,0.76742844,9.418571119602047,5.232499459303583,3.837142239204095,1.0464277990051185,0.11642996179078655,5.000000051085017,18.4,12.2,DRB_%,-6.43102,-0.182694,71.4374,94.6479,92.1953,0.997353,7.267587749795929,True,True,0.016,0.122,0.184,0.358,0.3,0.015,22.2,6.81046,15.0,18.0,15.0,40.0,0.375,12.0,41.0,12.0,29.0,0.4138,3.0,11.0,0.2727,29.0,11.0,41.0,81.0,0.3580246913580246,0.1358024691358024,0.5061728395061729,0.1666666666666666,0.3333333333333333,0.6666666666666666,83.7033084311633,62.038420490928495,73.84204909284952,54.64247598719317,37.36392742796158,55.24012806830309,87.01704545454545,32.68943436499466,60.0,True,False,False,False,False,False,False,False,False,67.44503735325507,67.84844341224411,63.22571128844474,score_wing_2_4,67.84844341224411,2-4 Wing,False,,,,-0.8868180816166255,-0.8349225676866361,-0.6277590569831568,-0.423440089907717,-0.3803699337453084,-0.2492024955097267,-0.9525327229716211,-0.23028813337052284,1.024458199139424,0.19840164897466975
69579,Bri Robinson,Northern Iowa,MVC,MVC,G,JR,3,False,,68.0,24.0,23.1083,8.7917,3.8333,2.4167,0.75,0.0833,1.9583000794931917,0.4154929577464789,0.35,0.694,0.5367000000000001,0.44,0.231,0.14084507042253522,1.23408053,15.218254912736983,6.63536478235093,4.18325882907873,1.2982348333715592,0.1441906154931345,3.3897778365231397,21.2,13.8,DRB_%,-0.301244,2.04574,101.714,93.0644,89.4721,2.30366,7.762650937830419,True,True,0.039,0.138,0.212,0.21,0.4,0.018000000000000002,87.3,2.06098,86.0,124.0,52.0,122.0,0.426,7.0,20.0,41.0,89.0,0.4607,11.0,33.0,0.3333,89.0,33.0,20.0,142.0,0.6267605633802817,0.2323943661971831,0.1408450704225352,0.0975609756097561,0.2727272727272727,0.4285714285714285,89.49839914621131,82.65741728922092,28.324439701173958,82.3906083244397,51.46211312700106,64.8665955176094,92.95454545454545,23.009605122732125,60.0,True,False,True,True,True,False,False,False,False,73.72892209178228,68.87515765984283,62.65797516251092,score_pg_combo,73.72892209178228,PG / Combo Guard,False,,,,0.3822975349965916,-1.893159424062526,0.05359933287360517,0.10135043755389787,1.9606567793645835,0.03140394001108256,-1.214646667689575,0.38581751000469205,-0.3577501646119995,0.14698565019743512
78644,Elise Jaeger,Northern Iowa,MVC,MVC,G/F,SO,2,False,,73.0,31.0,30.8226,7.7097,9.7419,2.7742,1.4516,0.5161,2.0968001206653977,0.41262135922330095,0.343,0.687,0.5075,0.46799999999999997,0.16399999999999998,0.32524271844660196,1.32306364,10.005255883669774,12.642541511747872,3.600215426343008,1.8838125271716208,0.6697682869063609,2.7211203735770475,17.6,30.1,DRB_%,3.40445,1.09027,86.3948,83.0864,80.5247,4.02965,10.881876997251492,True,True,0.032,0.301,0.17600000000000002,0.237,0.018000000000000002,0.027000000000000003,32.5,4.00894,46.0,67.0,62.0,139.0,0.446,23.0,67.0,47.0,89.0,0.5281,15.0,50.0,0.3,89.0,50.0,67.0,206.0,0.4320388349514563,0.2427184466019417,0.3252427184466019,0.574468085106383,0.6666666666666666,1.0,81.69690501600854,80.64034151547492,50.288153681963706,85.72038420490928,63.64994663820704,98.95410885805764,99.43502824858757,74.7385272145144,60.0,True,False,True,True,True,True,True,True,False,83.7742796157951,88.38013494202558,80.75847005408534,score_wing_2_4,88.38013494202558,2-4 Wing,False,,,,0.8973930171954987,-0.3314487431721518,-0.2992581447010927,2.0758237609155628,-0.18860954728583798,-0.20308245954507953,-0.23473065267881812,1.666285937113004,1.1200330579327886,0.2937569974729948
80328,Jenna Twedt,Northern Iowa,MVC,MVC,G,JR,3,False,,68.0,32.0,28.3813,14.7188,2.5938,1.5312,0.8125,0.2188,1.218799912232397,0.37721518987341773,0.375,0.817,0.5317000000000001,0.484,0.248,0.5670886075949367,1.25631778,20.744363366019172,3.6556464996317994,2.158040681716482,1.1451202023867828,0.30837206188581917,1.7177506488179144,12.4,7.6,DRB_%,1.46994,3.33778,110.225,96.1237,93.2851,2.44425,6.806242138309379,True,True,0.021,0.076,0.124,0.099,0.8,0.016,27.6,14.1045,89.0,109.0,65.0,171.0,0.38,84.0,224.0,39.0,90.0,0.4333,26.0,81.0,0.321,90.0,81.0,224.0,395.0,0.2278481012658227,0.2050632911392405,0.5670886075949367,0.2051282051282051,0.3846153846153846,0.9166666666666666,61.6008537886873,88.8580576307364,80.0,83.50053361792956,69.6051227321238,20.992529348986125,38.72159090909091,23.009605122732125,60.0,False,False,True,True,True,False,False,False,False,74.99252934898612,64.65703223537402,55.49054344135054,score_pg_combo,74.99252934898612,PG / Combo Guard,False,,,,-0.593007873761328,-1.0782705739990057,2.085308216830589,-0.671479739711121,-0.058228256872687255,-0.7976129824323842,-0.3532699341715414,0.15936597751887568,-0.8978158463518703,0.32741451044947817
78643,Kaylynn Janes,Northern Iowa,MVC,MVC,G,SO,2,False,,72.0,32.0,20.4969,6.7812,1.3438,0.8438,0.5312,0.0625,0.9999999881488505,0.4120603015075377,0.405,0.8,0.5334,0.525,0.16699999999999998,0.5577889447236181,0.84380001,13.233610936287926,2.622445345393694,1.6466880357517477,1.0366445657636032,0.12196966370524323,1.9515145961562002,8.7,5.7,DRB_%,-1.63906,0.97641,89.9829,97.655,94.7712,1.65994,6.3275422137006085,True,True,0.012,0.057,0.087,0.16699999999999998,0.3,0.015,5.0,9.68903,8.0,10.0,37.0,88.0,0.42,45.0,111.0,17.0,25.0,0.68,20.0,63.0,0.3175,25.0,63.0,111.0,199.0,0.1256281407035175,0.3165829145728643,0.5577889447236181,0.4705882352941176,0.3,0.9111111111111112,39.252934898612594,93.47918890074706,79.33831376734258,60.27748132337246,85.56029882604057,9.67982924226254,15.994318181818182,63.607257203842046,60.0,False,True,True,False,False,False,False,False,False,64.94663820704376,59.438103352090806,57.32444273309401,score_pg_combo,64.94663820704376,PG / Combo Guard,False,,,,-0.8459104907217031,0.6469170666236586,1.3304100684178752,-0.3068398898075244,-0.36780641967716743,-0.7893898128344435,0.14461436171171568,-0.5401789524092755,0.32790522748353634,-0.318397562049391
80333,Lauren Walker,Northern Iowa,MVC,MVC,G/F,FR,1,False,,69.0,26.0,11.7231,3.2692,2.1538,0.3077,0.4231,0.0,0.9230999815380003,0.345679012345679,0.25,0.69,0.4533,0.401,0.198,0.4444444444444444,0.33333334,11.154728698040621,7.348909418157313,1.0498929464049611,1.4436454521414983,0.0,3.149678776221308,5.2,9.6,DRB_%,-3.58083,0.253392,82.4601,94.7119,92.0631,1.05818,7.247584158298901,True,True,0.10300000000000001,0.096,0.052000000000000005,0.22699999999999998,0.0,0.021,35.8,6.7621,20.0,29.0,19.0,45.0,0.422,9.0,36.0,14.0,34.0,0.4118,5.0,11.0,0.4545,34.0,11.0,36.0,81.0,0.419753086419753,0.1358024691358024,0.4444444444444444,0.4285714285714285,0.6,1.0,18.762006403415153,48.01494130202775,66.31803628601921,17.12913553895411,35.27214514407684,35.965848452508006,20.127118644067796,32.68943436499466,60.0,False,False,False,False,False,False,False,False,False,33.07043756670224,37.1437919432737,35.47410144167284,score_wing_2_4,37.1437919432737,2-4 Wing,False,,,,-0.34772288898685316,0.2766900669921115,0.1724707146853,-1.3882378109164824,0.34467239619592294,0.1379208909178913,0.15389003312488675,0.12747751238073213,0.2840286707200513,0.15305625209368373
80336,Maren Schmotzer,Northern Iowa,MVC,MVC,G/F,FR,1,False,,75.0,32.0,12.3,1.375,2.3125,0.5312,0.25,0.5312,0.8750000205901738,0.3333333333333333,0.1,0.625,0.41859999999999997,0.345,0.113,0.23809523809523808,0.6070857,4.471544715447155,7.520325203252033,1.727479674796748,0.8130081300813008,1.727479674796748,2.8455285222444675,7.7,14.9,DRB_%,-1.97864,-0.683779,60.1178,91.7338,89.0249,1.24042,8.17859756097561,True,True,0.051,0.149,0.077,0.359,0.045,0.012,57.1,1.45481,15.0,24.0,13.0,32.0,0.406,1.0,10.0,12.0,24.0,0.5,1.0,8.0,0.125,24.0,8.0,10.0,42.0,0.5714285714285714,0.1904761904761904,0.238095238095238,0.5,1.0,1.0,32.4119530416222,27.182497331910355,38.94343649946638,40.17075773745998,19.487726787620062,71.05656350053363,62.758945386064035,91.71824973319104,60.0,False,False,False,False,False,False,False,False,False,32.605122732123796,48.609433882628174,57.052336764165005,score_stretch_big,57.052336764165005,Stretch Big,False,,,,1.157565703620569,1.9407759441397001,-1.0711089794227284,1.0831462655007862,0.6016255066164398,0.11195606205889065,-0.3944965852136037,-0.7380693372959773,0.3030594177171944,0.5274314486402375
78405,Mya Nicholson,Northern Iowa,MVC,MVC,G/F,SO,2,False,,69.0,30.0,7.8533,2.1333,0.6333,0.3333,0.1667,0.0667,0.16670000833550055,0.2597402597402597,0.288,0.778,0.3953,0.37,0.17,0.7662337662337663,1.99940002,10.865750703525908,3.2256503635414413,1.6976302955445481,0.8490698177836069,0.3397297951179759,0.8490698602396474,8.2,5.3,DRB_%,-3.31418,0.164785,82.2732,98.1597,95.1025,0.62685,6.169822452557099,True,True,0.033,0.053,0.08199999999999999,0.071,0.9,0.012,11.7,14.3525,7.0,9.0,3.0,18.0,0.167,17.0,59.0,3.0,4.0,0.75,0.0,14.0,0.0,4.0,14.0,59.0,77.0,0.0519480519480519,0.1818181818181818,0.7662337662337663,0.3333333333333333,0.0,0.8235294117647058,35.77374599786553,60.554962646744926,93.64994663820706,96.20064034151548,24.919957310565636,8.014941302027747,2.871939736346516,32.68943436499466,60.0,False,False,False,True,True,False,False,False,False,60.411419423692635,52.429351397958385,44.81248907138421,score_pg_combo,60.411419423692635,PG / Combo Guard,False,,,,-2.3044829984840636,0.8317483637313468,1.4956813565794798,0.663014701702713,-0.342976755786088,-0.6617072378118185,-0.5262106170393387,0.09144243460096584,-0.9896714997926374,0.4844410957144146
70420,Ryley Goebel,Northern Iowa,MVC,MVC,G/F,SR,4,False,,71.0,32.0,28.4688,14.25,8.0,1.2188,1.7812,2.5938,2.1562000268622756,0.5914634146341463,0.273,0.575,0.6036,0.596,0.245,0.03353658536585366,0.56525368,20.021918732085652,11.240375428539313,1.7124711965379644,2.502669589164278,3.6444107233181584,3.029562225119816,11.1,18.5,DRB_%,9.90518,3.58165,112.599,81.9455,79.5256,3.80575,11.238487396729049,True,True,0.11699999999999999,0.185,0.111,0.177,0.096,0.036000000000000004,34.5,0.690676,65.0,113.0,191.0,317.0,0.603,3.0,11.0,174.0,266.0,0.6541,17.0,51.0,0.3333,266.0,51.0,11.0,328.0,0.8109756097560976,0.1554878048780487,0.0335365853658536,0.5689655172413793,0.3529411764705882,1.0,54.21558164354322,54.90928495197439,18.80469583778015,36.32870864461046,95.5709711846318,86.33938100320171,84.7693032015066,53.11632870864461,60.0,False,True,False,False,False,True,False,False,False,49.6008537886873,53.67999053355764,56.14530536813608,score_stretch_big,56.14530536813608,Stretch Big,False,,,,3.301265006096799,-1.0987127247309934,0.3791016974856872,0.6840657965809236,-0.8251556839436555,-0.06537462704216516,1.118039093420528,-0.8780337370575935,-1.366039645540584,0.5792111229935377
68965,Taryn Wharton,Northern Iowa,MVC,MVC,G,SR,4,False,,65.0,32.0,29.6219,7.9062,2.5,2.7188,0.9688,0.0312,2.031199881648315,0.3650190114068441,0.269,0.851,0.4459,0.405,0.185,0.2965779467680608,1.33851918,10.676155141972663,3.3758806828731447,3.671337760238202,1.308221282227001,0.04213099092225684,2.742835377404306,18.4,7.8,DRB_%,-2.84287,0.590416,81.9675,95.9621,93.1283,2.56715,6.85679345349218,True,True,0.011000000000000001,0.078,0.184,0.212,0.1,0.019,17.9,4.70507,40.0,47.0,75.0,185.0,0.405,21.0,78.0,39.0,72.0,0.5417,36.0,113.0,0.3186,72.0,113.0,78.0,263.0,0.2737642585551331,0.4296577946768061,0.2965779467680608,0.358974358974359,0.3333333333333333,0.6190476190476191,83.7033084311633,53.67129135538954,46.46744930629669,86.29669156883672,36.56350053361793,22.3906083244397,41.27840909090909,4.4397011739594445,60.0,True,False,False,True,True,False,False,False,False,67.91622198505871,48.483309280100904,39.827492844668676,score_pg_combo,67.91622198505871,PG / Combo Guard,False,,,,-1.7713928354761228,-0.7238883672767786,-0.0009235756687292984,-0.018091486450951096,0.3290187642216627,-0.47243658260650473,-0.5762447672805946,0.13951170229126258,-0.42699048821766195,-0.7420792708626278
80329,Virginia Edmondson,Northern Iowa,MVC,MVC,G/F,SR,4,False,,69.0,18.0,11.9,2.7778,1.7778,0.6111,0.3333,0.0556,0.6666999853011799,0.4722222222222222,0.5,0.526,0.5636,0.556,0.13699999999999998,0.3333333333333333,0.91660419,9.337142857142858,5.9757983193277315,2.0541176470588236,1.1203361344537814,0.186890756302521,2.241008353953546,9.9,11.7,DRB_%,-1.25207,0.35998,84.9793,94.5149,91.6382,1.0893,7.309206349206349,True,True,0.042,0.11699999999999999,0.099,0.23399999999999999,0.5,0.016,52.8,3.19884,10.0,19.0,11.0,24.0,0.458,6.0,12.0,11.0,22.0,0.5,0.0,2.0,0.0,22.0,2.0,12.0,36.0,0.6111111111111112,0.0555555555555555,0.3333333333333333,0.6363636363636364,0.0,1.0,46.563500533617926,97.65208110992529,51.53681963713981,65.12273212379937,91.5795090715048,51.46211312700106,35.59322033898305,32.68943436499466,60.0,False,True,True,False,False,False,False,False,False,65.74066168623266,58.43570356167358,52.62353707287954,score_pg_combo,65.74066168623266,PG / Combo Guard,False,,,,-0.41922712900427833,0.49425329446147076,0.4291446250207795,0.2440536779119765,1.4368362411633102,-0.09710189412176531,-0.20704814185658857,0.0009059045608310342,0.5103246391200114,-0.09695128379467037
70812,Abby Wolterman,Northern Kentucky,Horz,Horz,G/F,SR,4,False,,72.0,32.0,21.0125,6.375,5.9688,0.6562,0.5938,0.375,1.3437999554100881,0.503030303030303,0.154,0.655,0.5390999999999999,0.509,0.174,0.07878787878787878,0.48831673,12.135633551457467,11.362379535990481,1.2491612135633552,1.1303747769185009,0.7138607971445569,2.5580962863249743,6.8,17.4,DRB_%,0.659545,1.5734,98.033,96.4421,95.9558,1.60319,8.14360499702558,True,True,0.134,0.174,0.068,0.207,0.019,0.016,33.3,1.09145,36.0,55.0,81.0,152.0,0.533,2.0,13.0,77.0,129.0,0.5969,4.0,23.0,0.1739,129.0,23.0,13.0,165.0,0.7818181818181819,0.1393939393939394,0.0787878787878787,0.5194805194805194,0.5,1.0,27.12913553895411,31.622198505869797,22.7854855923159,28.49519743863394,80.65101387406617,82.33724653148346,79.16666666666666,63.607257203842046,60.0,False,True,False,False,False,True,False,False,False,33.00160085378869,46.84765208110992,52.24359658484525,score_stretch_big,52.24359658484525,Stretch Big,False,,,,1.3504712391481708,0.5581496673898544,0.25569821897147965,-0.007656053234754433,0.2962428045009889,0.30762663582486327,0.045447889769417465,0.30977849799894885,0.3660501090948687,-0.7237485448816129
68018,Alma Rashelbach,Northern Kentucky,Horz,Horz,G/F,JR,3,False,,72.0,10.0,3.32,0.6,1.1,0.4,0.0,0.0,0.1,1.0,0.0,0.0,1.0,1.0,0.081,0.0,4.0,7.228915662650603,13.253012048192772,4.819277108433735,0.0,0.0,1.2048192771084338,24.4,26.8,DRB_%,3.78012,0.709895,137.822,97.419,92.9523,0.290876,7.828457831325303,True,True,0.095,0.268,0.244,0.21100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,93.74599786552828,12.742796157950906,6.680896478121665,99.64781216648879,99.63713980789754,97.89754535752401,98.54048964218455,63.607257203842046,60.0,True,True,False,True,True,True,False,False,False,66.25506937033084,55.391922773124946,58.979436113573186,score_pg_combo,66.25506937033084,PG / Combo Guard,False,,,,-0.6767195566465221,-0.6835849012772028,2.6950218345243506,5.822043297628018,0.924497828236146,-0.053461880681955086,-1.823265800310878,0.7480524045873964,1.7172653908431985,-2.8292406263751806
79584,Anna Hamilton,Northern Kentucky,Horz,Horz,G/F,SO,2,False,,65.0,27.0,7.5593,2.0,1.0741,0.2222,0.3704,0.037,0.814799994836911,0.375,0.4,0.706,0.4867,0.43799999999999994,0.182,0.3125,0.27270496,10.582990488537298,5.683595041868957,1.1757702432764938,1.9599698384771076,0.19578532403794,4.311510297709635,5.9,13.1,DRB_%,-5.58421,-0.0838266,72.9757,96.1971,95.0063,0.602832,8.222552450721727,True,True,0.026000000000000002,0.131,0.059000000000000004,0.335,0.5,0.027999999999999997,35.4,4.13677,12.0,17.0,12.0,33.0,0.364,6.0,15.0,9.0,25.0,0.36,3.0,8.0,0.375,25.0,8.0,15.0,48.0,0.5208333333333334,0.1666666666666666,0.3125,0.1111111111111111,0.0,1.0,22.102454642475987,92.75346851654216,48.89007470651014,12.764140875133403,50.20277481323372,60.97118463180363,47.78719397363465,4.4397011739594445,60.0,False,False,True,False,False,False,False,False,False,41.193169690501605,49.66113151119392,42.606702482378545,score_wing_2_4,49.66113151119392,2-4 Wing,False,,,,-0.36463495932871715,-0.3497671078996122,-0.5584573757871678,-1.403187670535119,0.6337511759195938,-0.16840690336128383,0.41830981265313916,0.2916740765575142,0.6591219927179504,-0.011534680059756807
80401,Caroline Eaglin,Northern Kentucky,Horz,Horz,F/C,FR,1,False,,69.0,8.0,2.35,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0791,0.0,0.16699999999999998,0.4,0.0,2.127659574468085,2.127659574468085,0.0,0.0,0.0,0.0,0.0,5.9,DRB_%,-18.2708,-0.499803,14.9094,105.686,99.8175,0.149909,5.161851063829788,True,True,0.0,0.059000000000000004,0.0,0.18,0.0,0.0,60.0,5.80986,1.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,5.0,0.4,0.2,0.4,0.0,0.0,0.0,3.564567769477055,12.742796157950906,60.373532550693696,2.9135538954108857,2.113127001067236,10.362860192102454,11.642949547218628,32.68943436499466,60.0,False,False,False,False,False,False,False,False,False,13.646211312700107,22.459266934603153,23.561187959149578,score_stretch_big,23.561187959149578,Stretch Big,False,,,,-1.0846388111177627,3.4313481819335494,-1.0492882464637443,-1.860887729630758,1.1204825623949326,-0.2718897858155189,-0.893456615545825,0.9257658473806619,-1.406653877619605,0.5452447600418421
71594,Gabby Razzano,Northern Kentucky,Horz,Horz,G,JR,3,False,,74.0,8.0,2.975,1.5,0.125,0.125,0.125,0.125,0.125,0.625,1.0,0.0,0.7109000000000001,0.75,0.174,0.25,1.0,20.168067226890756,1.680672268907563,1.680672268907563,1.680672268907563,1.680672268907563,1.680672268907563,11.2,0.0,DRB_%,3.44984,0.465916,121.334,100.443,94.8654,0.2409,6.853142857142856,True,True,0.044000000000000004,0.0,0.11199999999999999,0.13699999999999998,0.044000000000000004,0.024,12.5,4.84155,0.0,1.0,3.0,6.0,0.5,2.0,2.0,2.0,3.0,0.6667,1.0,3.0,0.3333,3.0,3.0,2.0,8.0,0.375,0.375,0.25,1.0,1.0,1.0,54.73852721451441,99.57310565635005,40.832443970117396,70.84311632870865,99.12486659551762,1.5154749199573105,1.7329545454545454,84.16221985058698,60.0,False,True,True,True,False,False,False,False,False,69.27908217716116,52.62234100611235,54.684240685941596,score_pg_combo,69.27908217716116,PG / Combo Guard,False,,,,0.8050298308457298,-0.16259645625675956,2.1316448470184852,0.4466405767953863,-0.12275860974459187,-0.8512595497750235,1.0274845956587157,-2.212211210558713,-0.7710279730102964,-0.7627332454665984
81081,Jamaya Thomas,Northern Kentucky,Horz,Horz,G/F,FR,1,False,,73.0,30.0,9.72,2.6,1.8333,0.3333,0.3,0.3,0.8999999837983801,0.3888888888888889,0.0,0.55,0.4353,0.389,0.19699999999999998,0.013888888888888888,0.37033334,10.699588477366255,7.544444444444444,1.371604938271605,1.2345679012345678,1.2345679012345678,3.7037036370303706,7.0,13.7,DRB_%,-5.20031,0.0367539,77.3044,96.6338,96.0309,0.738534,8.081728395061727,True,True,0.068,0.13699999999999998,0.07,0.266,0.032,0.017,55.6,0.193662,22.0,40.0,28.0,71.0,0.394,0.0,1.0,24.0,60.0,0.4,4.0,11.0,0.3636,60.0,11.0,1.0,72.0,0.8333333333333334,0.1527777777777778,0.0138888888888888,0.4583333333333333,0.5,0.0,28.292422625400214,12.742796157950906,15.976520811099254,19.27427961579509,30.70437566702241,64.20490928495197,52.68361581920904,74.7385272145144,60.0,False,False,False,False,False,False,False,False,False,21.772678762006404,32.551082611290994,41.36218186422589,score_stretch_big,41.36218186422589,Stretch Big,False,,,,1.765721859697501,0.4083468899488147,-0.8753362550836593,-0.3474578188937961,0.5705171119360465,0.08982070449570553,-0.2867515277307587,-0.37474955627491563,-0.22214754187286548,-0.17332836515153702
79582,Kamora Morgan,Northern Kentucky,Horz,Horz,G/F,SO,2,False,,72.0,32.0,12.8938,3.4062,1.8125,0.8125,0.2188,0.2188,0.9061999917019964,0.32142857142857145,0.291,0.84,0.44310000000000005,0.39299999999999996,0.17600000000000002,0.49107142857142855,0.8966012,10.56693914904838,5.622857497401852,2.520591291938761,0.6787758457553242,0.6787758457553242,2.811273609648037,12.7,10.5,DRB_%,-3.13086,0.331017,83.6862,100.825,100.316,0.79092,6.7298624144937875,True,True,0.048,0.105,0.127,0.225,0.018000000000000002,1.0,22.3,7.51275,21.0,25.0,20.0,57.0,0.351,16.0,55.0,10.0,23.0,0.4348,10.0,34.0,0.2941,23.0,34.0,55.0,112.0,0.2053571428571428,0.3035714285714285,0.4910714285714285,0.5,0.2,1.0,63.23372465314835,61.376734258271085,71.2273212379936,63.92742796157951,32.10245464247598,42.3906083244397,26.03578154425612,63.607257203842046,60.0,False,False,False,False,False,False,False,False,False,61.086979722518684,53.350222190064464,53.06473659774856,score_pg_combo,61.086979722518684,PG / Combo Guard,False,,,,-0.3415866832578349,0.5463026414044312,0.2740101097976014,0.12630155862671053,-0.40046102322902455,-0.28495277887873416,-0.6595822990050927,-0.3753068134271975,0.1862688108806204,0.19829762003415438
80292,Karina Bystry,Northern Kentucky,Horz,Horz,G/F,FR,1,False,,69.0,32.0,30.6219,14.8438,4.2188,1.5,1.3125,0.0938,2.0,0.3689839572192513,0.323,0.817,0.5241,0.439,0.244,0.4304812834224599,0.75,19.38978312906776,5.51082721842864,1.9593820109137576,1.714459259549538,0.12252668841580698,2.6125093478850103,11.0,10.8,DRB_%,1.27565,3.5,109.526,98.2816,97.7861,2.14413,7.550192835846241,True,True,0.043,0.10800000000000001,0.11,0.151,0.3,0.024,48.1,9.26737,147.0,180.0,86.0,213.0,0.404,52.0,161.0,59.0,130.0,0.4538,27.0,83.0,0.3253,130.0,83.0,161.0,374.0,0.3475935828877005,0.2219251336898395,0.4304812834224599,0.1694915254237288,0.1111111111111111,0.8461538461538461,53.64994663820705,73.2443970117396,64.93062966915689,52.8281750266809,50.86446104589114,45.016008537886876,28.48399246704331,32.68943436499466,60.0,False,False,True,False,False,False,False,False,False,58.818036286019215,51.03559261738087,46.3888476867512,score_pg_combo,58.818036286019215,PG / Combo Guard,False,,,,0.21457009387910783,-1.1820511904861646,1.1836980658654026,-1.0449959734908016,0.5413703980538945,-0.42421450469500643,0.026764776033783584,0.38131729467455594,-0.36713417761176337,0.3932866496911957
80402,Kylee Hunt,Northern Kentucky,Horz,Horz,G,JR,3,False,,66.0,23.0,13.5435,3.2609,1.1739,0.913,0.1739,0.0,1.1739000187168265,0.3150684931506849,0.275,0.9,0.45840000000000003,0.39,0.168,0.547945205479452,0.77774937,9.630893048325765,3.467050614686012,2.6964964743234763,0.513604312031602,0.0,3.467050669965154,13.2,7.5,DRB_%,-6.20852,0.104538,78.4497,103.435,101.648,0.76954,5.887913502546546,True,True,0.02,0.075,0.132,0.29,0.0,0.7,27.4,7.23219,18.0,20.0,12.0,33.0,0.364,11.0,40.0,8.0,18.0,0.4444,4.0,15.0,0.2667,18.0,15.0,40.0,73.0,0.2465753424657534,0.2054794520547945,0.547945205479452,0.125,0.0,0.7272727272727273,65.66702241195304,55.613660618996796,78.24973319103522,55.453575240128075,31.077908217716114,20.266808964781216,37.27272727272727,8.32443970117396,60.0,False,False,False,False,False,False,False,False,False,60.042155816435425,49.88566023091103,41.66847773357912,score_pg_combo,60.042155816435425,PG / Combo Guard,False,,,,-1.6334587464172592,0.0889295216701659,0.16037499604896074,-0.8233363509504537,0.30969284549790965,-0.28102875983394804,-0.9024648671510326,-0.28321471353126465,0.484983618775253,0.11974960574366242
