game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,ot2_fg,ot2_3p,ot2_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2025-03-13_uc_san_diego_cal_poly,Cal Poly,7-13,1-4,2-2,7-13,2-4,0-0,3-13,1-4,0-0,7-17,0-4,0-2,,,,,,,24-56,4-16,2-4,0,2,0,30,2,3,11,5
2025-03-13_uc_san_diego_cal_poly,UC San Diego,3-15,1-5,2-2,7-11,1-2,0-0,6-14,1-4,0-0,7-18,1-7,7-9,,,,,,,23-58,4-18,9-11,0,12,0,24,17,3,19,9
2025-03-14_uc_irvine_uc_davis,UC Davis,5-12,3-6,6-8,5-13,4-7,2-2,4-10,0-2,4-6,5-10,1-3,5-6,,,,,,,19-45,8-18,17-22,0,8,0,18,13,0,9,10
2025-03-14_uc_irvine_uc_davis,UC Irvine,3-16,0-7,3-4,3-14,1-6,0-0,10-16,4-5,2-3,5-15,0-4,4-7,,,,,,,21-61,5-22,9-14,0,6,0,22,3,0,25,24
2025-03-14_hawaii_uc_san_diego,UC San Diego,10-18,2-7,0-0,6-15,3-6,4-4,3-16,0-5,0-0,2-11,0-4,0-0,,,,,,,21-60,5-22,4-4,0,10,1,24,4,0,10,8
2025-03-14_hawaii_uc_san_diego,Hawaii,2-17,0-8,0-0,3-12,1-7,7-10,5-15,1-7,0-0,7-14,3-5,3-3,,,,,,,17-58,5-27,10-13,0,0,1,20,14,0,13,21
2025-03-15_uc_davis_uc_san_diego,UC San Diego,6-15,1-5,3-5,8-17,1-2,1-4,8-18,1-7,3-5,4-12,1-5,12-14,,,,,,,26-62,4-19,19-28,0,15,0,34,12,0,11,14
2025-03-15_uc_davis_uc_san_diego,UC Davis,3-14,3-9,0-0,4-17,2-7,2-2,6-16,1-3,5-8,11-20,3-10,2-4,,,,,,,24-67,9-29,9-14,0,6,0,28,10,0,3,29
2025-03-19_uc_san_diego_southern_u,Southern U.,8-13,3-5,0-0,9-16,3-4,0-0,3-12,0-0,3-3,5-10,0-1,9-13,,,,,,,25-51,6-10,12-16,0,7,1,22,0,0,9,33
2025-03-19_uc_san_diego_southern_u,UC San Diego,4-13,1-5,2-2,4-15,1-5,0-0,7-16,4-5,2-2,6-17,3-11,1-2,,,,,,,21-61,9-26,5-6,0,3,1,20,7,0,10,12
2025-03-20_unlv_hawaii,Hawaii,4-12,2-8,0-0,4-14,2-6,0-0,4-13,1-3,0-0,7-19,2-9,1-2,,,,,,,19-58,7-26,1-2,0,6,2,16,2,1,10,16
2025-03-20_unlv_hawaii,UNLV,6-20,0-8,0-0,6-14,3-9,0-0,7-14,2-4,1-2,5-10,1-5,8-8,,,,,,,24-58,6-26,9-10,0,11,2,28,4,1,7,26
