game_id,team,q1_fg,q1_3p,q1_ft,q2_fg,q2_3p,q2_ft,q3_fg,q3_3p,q3_ft,q4_fg,q4_3p,q4_ft,ot1_fg,ot1_3p,ot1_ft,ot2_fg,ot2_3p,ot2_ft,ot3_fg,ot3_3p,ot3_ft,total_fg,total_3p,total_ft,technical_fouls,second_chance_pts,scores_tied,pts_in_paint,fast_break_pts,lead_changes,pts_off_turnovers,bench_pts
2023-01-05_cal_poly_csu_bakersfield,CSU Bakersfield,2-10,1-3,2-2,4-13,0-2,0-0,4-8,1-4,2-4,3-12,0-4,5-6,,,,,,,,,,13-43,2-13,9-12,0,4,2,20,13,3,10,3
2023-01-05_cal_poly_csu_bakersfield,Cal Poly,6-15,2-6,0-0,3-13,1-6,3-4,2-16,1-10,0-0,7-10,3-4,4-6,,,,,,,,,,18-54,7-26,7-10,0,10,2,20,10,3,12,30
2023-01-05_long_beach_st_csun,CSUN,4-13,1-6,0-0,5-11,2-3,0-0,5-14,1-3,2-3,9-17,3-6,2-2,,,,,,,,,,23-55,7-18,4-5,0,19,7,22,2,11,15,9
2023-01-05_long_beach_st_csun,Long Beach St.,5-15,1-6,1-2,5-14,2-6,1-2,6-12,3-6,1-2,6-10,2-4,0-2,,,,,,,,,,22-51,8-22,3-8,0,5,7,14,2,11,25,15
2023-01-05_cal_st_fullerton_uc_riverside,UC Riverside,5-13,1-6,2-7,5-14,2-3,0-0,1-15,0-9,0-0,6-16,1-6,2-2,,,,,,,,,,17-58,4-24,4-9,0,6,0,18,3,1,8,13
2023-01-05_cal_st_fullerton_uc_riverside,Cal St. Fullerton,3-14,0-1,1-3,6-10,1-3,2-2,5-16,1-2,1-2,7-14,1-1,2-2,,,,,,,,,,21-54,3-7,6-9,0,10,1,26,2,2,10,12
2023-01-07_csu_bakersfield_uc_davis,UC Davis,3-18,0-6,3-4,5-14,4-10,0-3,7-16,3-11,0-2,7-16,4-8,2-2,,,,,,,,,,22-64,11-35,5-11,0,12,4,22,4,8,15,17
2023-01-07_csu_bakersfield_uc_davis,CSU Bakersfield,3-11,2-7,2-2,6-12,3-4,3-6,1-11,0-1,1-4,4-10,0-4,4-5,,,,,,,,,,14-44,5-16,10-17,0,3,4,14,1,8,9,25
2023-01-07_hawaii_cal_st_fullerton,Cal St. Fullerton,3-12,2-5,0-2,5-13,2-6,1-3,7-13,2-3,3-4,3-9,1-3,6-7,,,,,,,,,,18-47,7-17,10-16,0,5,0,20,5,0,12,4
2023-01-07_hawaii_cal_st_fullerton,Hawaii,6-14,2-8,0-0,8-16,2-7,2-3,4-13,2-8,2-2,7-13,6-12,0-2,,,,,,,,,,25-56,12-35,4-7,0,10,0,26,4,0,21,30
2023-01-07_long_beach_st_uc_irvine,UC Irvine,6-12,3-6,0-0,2-10,1-6,4-4,9-17,3-7,0-0,5-14,1-4,4-4,,,,,,,,,,22-53,8-23,8-8,0,13,4,26,10,7,12,23
2023-01-07_long_beach_st_uc_irvine,Long Beach St.,5-11,1-4,0-0,6-14,3-6,4-4,5-12,1-2,0-0,4-12,2-6,6-6,,,,,,,,,,20-49,7-18,10-10,0,2,4,18,10,7,20,7
2023-01-07_uc_santa_barbara_cal_poly,Cal Poly,7-15,0-2,0-0,5-14,0-6,2-4,6-17,2-5,4-6,3-11,2-7,7-10,,,,,,,,,,21-57,4-20,13-20,0,11,4,22,8,3,15,39
2023-01-07_uc_santa_barbara_cal_poly,UC Santa Barbara,6-15,2-4,0-0,8-16,2-3,6-6,4-12,0-4,5-7,3-10,1-4,7-8,,,,,,,,,,21-53,5-15,18-21,0,8,4,28,20,3,21,23
2023-01-07_csun_uc_riverside,UC Riverside,5-19,2-6,2-2,3-13,2-9,0-0,4-12,1-1,6-10,5-13,1-4,5-8,,,,,,,,,,17-57,6-20,13-20,0,6,10,16,10,12,7,13
2023-01-07_csun_uc_riverside,CSUN,6-12,2-4,1-2,4-11,0-3,1-2,5-12,0-1,5-5,4-17,0-3,5-6,,,,,,,,,,19-52,2-11,12-15,0,7,10,24,2,12,4,12
2023-01-11_uc_davis_csun,CSUN,6-13,1-4,0-3,3-14,0-4,6-7,9-18,2-4,1-2,8-14,0-0,11-14,,,,,,,,,,26-59,3-12,18-26,0,4,0,32,14,1,15,12
2023-01-11_uc_davis_csun,UC Davis,6-12,3-6,2-2,10-18,5-7,1-2,5-12,4-9,6-6,7-13,2-4,4-11,,,,,,,,,,28-55,14-26,13-21,0,5,0,24,5,1,15,42
2023-01-11_cal_st_fullerton_uc_irvine,UC Irvine,4-15,1-5,1-2,8-14,0-2,1-2,5-17,0-7,0-0,9-14,2-4,0-0,,,,,,,,,,26-60,3-18,2-4,0,19,0,38,0,1,15,17
2023-01-11_cal_st_fullerton_uc_irvine,Cal St. Fullerton,2-8,0-2,2-2,4-10,0-2,3-4,2-10,0-4,5-6,4-13,2-6,3-4,,,,,,,,,,12-41,2-14,13-16,0,2,0,18,0,0,15,9
2023-01-11_uc_riverside_uc_san_diego,UC San Diego,4-12,2-7,0-0,4-12,1-4,3-5,4-17,3-8,0-0,6-13,2-3,6-6,,,,,,,,,,18-54,8-22,9-11,0,7,1,16,2,5,16,25
2023-01-11_uc_riverside_uc_san_diego,UC Riverside,4-12,2-6,4-4,8-18,2-6,1-1,7-12,3-6,2-2,6-14,3-4,0-1,,,,,,,,,,25-56,10-22,7-8,0,4,1,22,9,5,25,13
2023-01-11_uc_santa_barbara_csu_bakersfield,CSU Bakersfield,4-15,0-4,3-3,5-15,2-7,2-2,6-14,2-4,0-1,9-15,1-4,4-7,,,,,,,,,,24-59,5-19,9-13,0,9,7,30,6,8,21,42
2023-01-11_uc_santa_barbara_csu_bakersfield,UC Santa Barbara,4-15,1-3,7-7,7-16,1-3,1-2,1-13,0-6,6-6,5-10,3-5,10-11,,,,,,,,,,17-54,5-17,24-26,0,7,7,18,12,8,9,17
2023-01-12_cal_poly_long_beach_st,Long Beach St.,4-13,0-2,6-8,6-15,2-6,2-2,6-13,2-4,1-2,6-14,3-7,5-8,,,,,,,,,,22-55,7-19,14-20,0,11,0,26,6,0,10,25
2023-01-12_cal_poly_long_beach_st,Cal Poly,3-12,0-3,2-4,2-15,1-6,2-4,2-12,0-3,4-6,7-13,4-6,1-1,,,,,,,,,,14-52,5-18,9-15,0,4,0,16,2,0,8,25
2023-01-14_cal_st_fullerton_uc_davis,UC Davis,5-16,1-6,0-0,5-10,2-6,1-2,2-13,0-7,8-8,5-15,3-6,2-2,,,,,,,,,,17-54,6-25,11-12,0,6,0,20,4,0,12,27
2023-01-14_cal_st_fullerton_uc_davis,Cal St. Fullerton,7-14,3-3,2-2,7-15,2-5,0-0,7-13,0-1,1-2,5-8,1-1,6-6,,,,,,,,,,26-50,6-10,9-10,0,7,0,32,9,0,22,8
2023-01-14_long_beach_st_hawaii,Hawaii,3-16,0-8,1-2,4-10,2-7,3-6,5-11,0-4,5-9,5-12,3-9,0-0,,,,,,,,,,17-49,5-28,9-17,0,12,1,20,2,2,6,24
2023-01-14_long_beach_st_hawaii,Long Beach St.,6-14,3-6,2-6,6-11,3-6,3-6,5-10,1-6,3-4,5-13,0-4,3-4,,,,,,,,,,22-48,7-22,11-20,0,3,1,18,11,2,19,12
2023-01-14_uc_irvine_csun,CSUN,6-13,1-1,0-0,4-12,2-2,2-4,9-17,1-6,0-0,7-16,4-4,0-2,,,,,,,,,,26-58,8-13,2-6,0,14,4,26,3,4,4,2
2023-01-14_uc_irvine_csun,UC Irvine,6-18,3-7,1-2,4-11,1-2,4-8,6-14,4-9,2-2,6-9,2-2,8-10,,,,,,,,,,22-52,10-20,15-22,0,14,4,16,0,4,20,10
2023-01-14_uc_san_diego_csu_bakersfield,CSU Bakersfield,7-13,3-6,0-2,1-12,0-3,4-6,6-14,3-6,2-3,3-11,1-4,3-4,,,,,,,,,,17-50,7-19,9-15,0,6,2,14,4,2,13,26
2023-01-14_uc_san_diego_csu_bakersfield,UC San Diego,5-14,1-5,2-3,6-15,4-7,1-2,5-13,2-6,7-8,4-16,1-6,4-4,,,,,,,,,,20-58,8-24,14-17,0,8,2,18,6,2,17,11
2023-01-14_uc_riverside_uc_santa_barbara,UC Santa Barbara,5-16,1-6,0-1,5-12,0-2,2-2,10-14,0-2,4-5,4-10,1-2,8-11,,,,,,,,,,24-52,2-12,14-19,0,3,5,38,8,9,10,21
2023-01-14_uc_riverside_uc_santa_barbara,UC Riverside,6-12,3-4,0-0,4-14,2-8,1-1,8-16,1-1,1-2,4-15,2-6,6-6,,,,,,,,,,22-57,8-19,8-9,0,10,5,14,8,9,9,8
2023-01-16_uc_davis_uc_san_diego,UC San Diego,7-15,3-5,0-0,9-16,3-8,3-3,4-11,1-5,2-2,6-12,0-3,1-1,,,,,,,,,,26-54,7-21,6-6,0,2,9,34,5,10,5,10
2023-01-16_uc_davis_uc_san_diego,UC Davis,8-17,1-4,2-2,6-14,2-5,2-4,7-15,1-8,1-2,4-10,1-4,3-4,,,,,,,,,,25-56,5-21,8-12,0,6,9,36,10,10,20,27
2023-01-16_csun_hawaii,Hawaii,10-13,4-6,0-0,7-11,3-6,3-3,6-17,2-5,0-1,5-8,3-4,5-9,,,,,,,,,,28-49,12-21,8-13,0,10,0,28,11,5,19,44
2023-01-16_csun_hawaii,CSUN,5-13,2-4,1-2,8-13,1-2,6-7,5-11,0-3,5-6,3-16,1-6,2-2,,,,,,,,,,21-53,4-15,14-17,0,6,0,24,10,5,15,11
2023-01-16_uc_santa_barbara_uc_irvine,UC Irvine,7-14,1-3,0-0,8-19,1-2,3-4,5-13,1-2,1-1,5-8,1-2,12-12,,,,,,,,,,25-54,4-9,16-17,0,8,0,34,9,0,22,30
2023-01-16_uc_santa_barbara_uc_irvine,UC Santa Barbara,4-10,0-1,4-7,3-10,2-4,2-3,9-16,2-4,2-2,6-17,1-7,3-4,,,,,,,,,,22-53,5-16,11-16,0,10,0,32,4,0,10,30
2023-01-16_cal_poly_uc_riverside,UC Riverside,5-11,0-2,5-7,3-15,1-3,0-0,4-13,1-4,2-2,7-15,0-2,0-0,,,,,,,,,,19-54,2-11,7-9,0,10,9,28,1,4,4,18
2023-01-16_cal_poly_uc_riverside,Cal Poly,4-12,0-1,0-0,5-11,2-4,2-2,6-12,2-3,0-0,4-7,0-0,5-8,,,,,,,,,,19-42,4-8,7-10,0,4,9,20,7,4,14,10
2023-01-16_csu_bakersfield_cal_st_fullerton,Cal St. Fullerton,5-11,2-4,3-3,7-16,3-4,1-1,5-10,2-4,2-2,3-18,1-7,4-4,,,,,,,,,,20-55,8-19,10-10,0,8,4,18,4,7,12,5
2023-01-16_csu_bakersfield_cal_st_fullerton,CSU Bakersfield,7-18,1-6,2-3,8-16,4-7,1-2,3-14,2-9,2-4,5-17,1-6,5-5,,,,,,,,,,23-65,8-28,10-14,0,13,4,26,2,8,16,41
2023-01-19_uc_riverside_uc_davis,UC Davis,6-11,2-4,0-0,6-12,2-6,2-2,6-14,1-4,0-0,7-11,3-5,0-2,,,,,,,,,,25-48,8-19,2-4,0,6,1,26,6,1,7,19
2023-01-19_uc_riverside_uc_davis,UC Riverside,4-17,1-3,2-4,4-16,0-6,0-0,6-14,3-6,0-0,5-15,3-7,1-2,,,,,,,,,,19-62,7-22,3-6,0,10,1,16,5,1,13,16
2023-01-19_hawaii_uc_irvine,UC Irvine,6-16,0-4,0-0,8-13,2-4,1-3,4-16,1-4,4-4,2-9,0-2,8-12,4-7,1-1,6-8,,,,,,,24-61,4-15,19-27,0,15,6,28,17,2,15,41
2023-01-19_hawaii_uc_irvine,Hawaii,4-13,0-6,0-3,6-13,1-4,0-1,5-12,0-2,2-4,7-11,0-2,9-12,3-11,0-4,5-7,,,,,,,25-60,1-18,16-27,0,18,6,46,11,2,13,35
2023-01-19_uc_san_diego_cal_poly,Cal Poly,3-14,0-4,3-4,7-16,2-5,2-3,4-12,0-2,5-5,6-11,1-3,5-8,,,,,,,,,,20-53,3-14,15-20,0,10,2,24,9,2,10,38
2023-01-19_uc_san_diego_cal_poly,UC San Diego,6-14,3-8,4-4,1-9,1-6,4-6,9-18,2-7,4-4,5-8,3-4,7-8,,,,,,,,,,21-49,9-25,19-22,0,9,2,22,4,2,15,19
2023-01-19_csun_uc_santa_barbara,UC Santa Barbara,6-15,1-5,5-6,4-12,1-5,4-4,8-15,2-3,8-10,6-9,0-1,1-4,,,,,,,,,,24-51,4-14,18-24,0,11,3,36,12,3,18,29
2023-01-19_csun_uc_santa_barbara,CSUN,5-17,3-5,0-0,5-13,3-5,0-0,5-19,0-1,2-4,2-13,0-1,3-3,,,,,,,,,,17-62,6-12,5-7,0,12,3,12,15,3,4,11
2023-01-19_cal_st_fullerton_long_beach_st,Long Beach St.,11-16,3-7,0-0,3-11,0-3,0-0,10-12,2-3,2-4,6-12,1-5,2-2,,,,,,,,,,30-51,6-18,4-6,0,6,1,38,12,1,26,21
2023-01-19_cal_st_fullerton_long_beach_st,Cal St. Fullerton,3-11,1-6,1-2,5-14,0-3,0-0,5-12,1-2,3-3,5-9,0-2,0-1,,,,,,,,,,18-46,2-13,4-6,0,2,0,22,2,0,6,20
2023-01-21_cal_poly_uc_davis,UC Davis,7-13,2-4,1-2,4-11,1-7,2-2,10-13,3-4,2-3,9-14,2-5,1-2,,,,,,,,,,30-51,8-20,6-9,0,6,3,42,6,4,12,24
2023-01-21_cal_poly_uc_davis,Cal Poly,3-14,2-5,2-2,3-13,2-4,4-9,5-17,2-6,2-4,3-15,2-6,8-8,,,,,,,,,,14-59,8-21,16-23,0,13,3,12,7,4,11,19
2023-01-21_hawaii_uc_riverside,UC Riverside,5-16,2-7,0-2,5-12,1-6,0-0,5-11,1-5,6-8,4-12,1-5,2-6,,,,,,,,,,19-51,5-23,8-16,0,2,2,18,7,2,15,15
2023-01-21_hawaii_uc_riverside,Hawaii,5-10,0-1,4-7,8-16,0-2,0-1,5-10,1-2,3-5,4-10,1-6,2-5,,,,,,,,,,22-46,2-11,9-18,0,3,2,38,4,2,11,14
2023-01-21_long_beach_st_uc_san_diego,UC San Diego,2-7,1-4,1-5,6-14,2-7,4-4,6-11,1-3,5-7,4-20,2-10,0-0,,,,,,,,,,18-52,6-24,10-16,0,13,2,24,3,4,12,15
2023-01-21_long_beach_st_uc_san_diego,Long Beach St.,8-13,0-3,2-2,7-13,2-5,0-0,6-12,0-1,13-15,4-14,1-5,2-2,,,,,,,,,,25-52,3-14,17-19,0,6,2,38,5,4,22,9
2023-01-21_csu_bakersfield_uc_santa_barbara,UC Santa Barbara,6-12,0-1,2-2,4-14,0-4,0-0,5-11,2-2,4-8,7-11,1-3,3-4,,,,,,,,,,22-48,3-10,9-14,0,3,3,30,3,11,19,6
2023-01-21_csu_bakersfield_uc_santa_barbara,CSU Bakersfield,5-18,3-8,0-0,5-10,2-4,3-4,7-14,0-2,3-4,2-13,1-5,2-2,,,,,,,,,,19-55,6-19,8-10,0,8,3,20,2,11,13,18
2023-01-21_cal_st_fullerton_csun,CSUN,6-13,2-7,2-2,7-8,3-3,4-6,6-10,0-3,4-4,5-14,2-3,2-2,,,,,,,,,,24-45,7-16,12-14,0,0,3,20,7,3,15,17
2023-01-21_cal_st_fullerton_csun,Cal St. Fullerton,6-11,1-1,0-1,5-13,2-4,7-8,8-16,1-5,1-2,8-13,0-3,4-5,,,,,,,,,,27-53,4-13,12-16,0,7,3,32,6,3,17,7
2023-01-26_uc_davis_csu_bakersfield,CSU Bakersfield,3-14,0-2,1-4,6-16,2-4,1-1,7-11,4-5,4-4,6-15,1-6,0-1,,,,,,,,,,22-56,7-17,6-10,0,7,0,20,4,0,8,32
2023-01-26_uc_davis_csu_bakersfield,UC Davis,7-17,6-12,0-0,6-13,2-8,9-9,9-11,3-3,4-4,4-14,2-8,1-2,,,,,,,,,,26-55,13-31,14-15,0,5,0,22,9,0,18,45
2023-01-26_uc_santa_barbara_hawaii,Hawaii,8-16,4-9,0-0,7-14,2-7,4-4,7-12,3-7,0-0,4-12,2-5,2-2,,,,,,,,,,26-54,11-28,6-6,1,6,1,26,4,1,11,16
2023-01-26_uc_santa_barbara_hawaii,UC Santa Barbara,4-12,1-5,3-6,7-13,2-2,0-0,10-14,2-5,3-4,5-14,1-4,8-12,,,,,,,,,,26-53,6-16,14-22,0,11,1,32,5,1,25,23
2023-01-26_uc_irvine_cal_st_fullerton,Cal St. Fullerton,5-16,0-3,1-3,10-15,0-2,1-1,3-11,1-3,0-0,4-10,1-2,4-6,,,,,,,,,,22-52,2-10,6-10,0,8,6,40,4,6,19,0
2023-01-26_uc_irvine_cal_st_fullerton,UC Irvine,7-15,2-3,1-1,5-12,0-4,0-0,7-15,1-2,2-3,2-11,0-4,4-4,,,,,,,,,,21-53,3-13,7-8,0,12,6,32,0,6,8,12
2023-01-26_uc_san_diego_csun,CSUN,7-15,0-1,0-0,7-16,0-1,2-2,6-16,0-3,1-1,5-14,0-3,2-2,,,,,,,,,,25-61,0-8,5-5,0,8,4,28,8,10,8,4
2023-01-26_uc_san_diego_csun,UC San Diego,7-17,5-13,0-0,3-12,2-8,2-2,2-12,0-3,7-8,6-14,3-6,7-9,,,,,,,,,,18-55,10-30,16-19,0,6,4,16,9,10,8,6
2023-01-26_long_beach_st_cal_poly,Cal Poly,4-12,1-5,4-4,5-10,1-2,2-2,6-15,0-4,1-2,4-12,1-5,6-6,,,,,,,,,,19-49,3-16,13-14,0,10,0,24,0,0,12,10
2023-01-26_long_beach_st_cal_poly,Long Beach St.,9-14,3-5,2-2,4-10,0-2,0-0,5-15,0-2,2-2,5-10,1-4,3-5,,,,,,,,,,23-49,4-13,7-9,0,3,0,24,2,0,19,21
2023-01-28_uc_davis_long_beach_st,Long Beach St.,6-11,2-3,5-8,9-16,5-9,0-0,5-11,2-5,4-4,3-15,0-2,2-4,,,,,,,,,,23-53,9-19,11-16,0,8,0,16,8,0,16,12
2023-01-28_uc_davis_long_beach_st,UC Davis,2-12,1-7,2-2,4-14,2-7,1-2,6-13,4-9,2-4,4-9,0-1,1-3,,,,,,,,,,16-48,7-24,6-11,0,4,0,16,4,0,8,16
2023-01-28_csu_bakersfield_hawaii,Hawaii,5-11,2-7,2-2,3-12,1-6,5-6,5-12,1-4,4-4,2-10,0-5,6-11,,,,,,,,,,15-45,4-22,17-23,0,7,2,22,8,2,15,21
2023-01-28_csu_bakersfield_hawaii,CSU Bakersfield,7-14,5-7,2-2,5-13,1-4,0-2,3-8,1-4,0-4,3-12,1-5,1-4,,,,,,,,,,18-47,8-20,3-12,0,0,2,14,4,2,16,17
2023-01-28_csun_uc_irvine,UC Irvine,5-12,0-2,6-6,5-12,2-5,9-9,4-9,0-1,2-3,2-9,0-0,3-6,,,,,,,,,,16-42,2-8,20-24,0,9,2,24,6,2,16,14
2023-01-28_csun_uc_irvine,CSUN,4-10,2-4,0-0,6-15,1-3,0-0,5-15,1-3,2-4,6-15,2-4,2-2,,,,,,,,,,21-55,6-14,4-6,0,7,2,26,9,2,16,15
2023-01-28_uc_san_diego_uc_riverside,UC Riverside,4-11,0-2,4-4,5-14,1-6,1-1,5-13,0-5,3-7,4-13,1-4,4-9,,,,,,,,,,18-51,2-17,12-21,0,5,1,26,3,1,14,21
2023-01-28_uc_san_diego_uc_riverside,UC San Diego,5-11,2-3,2-2,9-15,1-3,2-2,6-11,2-5,4-4,2-7,1-2,5-6,,,,,,,,,,22-44,6-13,13-14,0,3,1,26,8,1,12,8
2023-01-28_cal_st_fullerton_cal_poly,Cal Poly,4-9,1-2,2-4,3-13,2-6,2-2,5-11,1-4,4-4,10-23,2-5,3-5,,,,,,,,,,22-56,6-17,11-15,0,8,1,28,5,1,11,4
2023-01-28_cal_st_fullerton_cal_poly,Cal St. Fullerton,5-11,2-4,0-0,5-11,2-5,3-4,8-15,2-2,2-2,4-8,0-1,14-20,,,,,,,,,,22-45,6-12,19-26,0,9,1,26,0,3,23,12
2023-02-02_hawaii_uc_davis,UC Davis,8-16,3-9,0-0,4-12,2-5,6-8,4-14,1-7,0-0,4-9,2-5,3-7,,,,,,,,,,20-51,8-26,9-15,0,8,5,22,6,4,11,8
2023-02-02_hawaii_uc_davis,Hawaii,4-18,2-8,4-4,3-13,0-4,2-4,4-15,0-6,7-12,4-14,0-5,2-4,,,,,,,,,,15-60,2-23,15-24,0,12,5,22,2,4,8,21
2023-02-02_uc_irvine_uc_san_diego,UC San Diego,7-14,3-5,0-0,3-12,1-7,0-0,6-16,2-7,0-1,2-10,1-7,8-8,,,,,,,,,,18-52,7-26,8-9,0,6,5,14,4,3,4,9
2023-02-02_uc_irvine_uc_san_diego,UC Irvine,7-17,3-6,3-4,3-10,1-2,2-2,4-15,1-2,2-5,8-13,3-3,5-7,,,,,,,,,,22-55,8-13,12-18,0,4,5,28,5,3,13,18
2023-02-02_cal_poly_uc_santa_barbara,UC Santa Barbara,5-8,1-2,6-6,6-15,0-2,2-2,5-9,2-4,3-6,8-16,1-5,1-2,,,,,,,,,,24-48,4-13,12-16,0,7,3,28,10,0,10,18
2023-02-02_cal_poly_uc_santa_barbara,Cal Poly,9-13,4-5,2-2,4-12,1-4,4-6,6-15,3-6,4-6,4-15,0-3,5-10,,,,,,,,,,23-55,8-18,15-24,0,13,3,28,12,0,16,19
2023-02-02_long_beach_st_cal_st_fullerton,Cal St. Fullerton,6-14,2-3,1-1,5-11,1-4,1-2,4-15,0-3,4-4,6-14,1-4,1-2,,,,,,,,,,21-54,4-14,7-9,0,10,1,26,1,8,9,3
2023-02-02_long_beach_st_cal_st_fullerton,Long Beach St.,8-17,2-4,0-0,6-18,1-8,0-0,7-14,0-2,6-6,5-11,0-2,4-5,,,,,,,,,,26-60,3-16,10-11,0,2,1,28,12,8,14,11
2023-02-02_uc_riverside_csu_bakersfield,CSU Bakersfield,4-14,2-8,3-4,4-9,0-2,0-0,4-14,1-4,0-0,4-12,1-2,4-6,,,,,,,,,,16-49,4-16,7-10,0,7,2,24,9,3,16,19
2023-02-02_uc_riverside_csu_bakersfield,UC Riverside,3-11,0-1,1-1,4-13,1-4,2-3,6-16,0-5,5-5,1-14,1-7,1-2,,,,,,,,,,14-54,2-17,9-11,0,2,2,22,12,3,13,12
2023-02-04_hawaii_cal_poly,Cal Poly,4-13,0-3,5-5,6-14,1-3,0-0,6-15,0-4,4-5,5-14,2-5,4-5,,,,,,,,,,21-56,3-15,13-15,0,13,0,28,8,0,11,23
2023-02-04_hawaii_cal_poly,Hawaii,10-17,5-10,4-6,6-11,1-5,4-4,9-16,2-5,1-2,4-9,1-5,4-7,,,,,,,,,,29-53,9-25,13-19,0,10,0,38,19,0,20,20
2023-02-04_uc_irvine_long_beach_st,Long Beach St.,5-10,1-3,2-2,5-13,1-2,0-0,5-11,0-3,2-3,5-10,1-4,5-6,,,,,,,,,,20-44,3-12,9-11,0,4,4,28,4,4,19,15
2023-02-04_uc_irvine_long_beach_st,UC Irvine,5-19,0-10,3-3,6-10,2-4,7-8,3-12,0-6,0-0,3-13,0-4,4-7,,,,,,,,,,17-54,2-24,14-18,0,15,4,22,3,4,14,12
2023-02-04_csu_bakersfield_uc_san_diego,UC San Diego,4-10,2-8,1-2,2-13,1-7,4-4,6-14,1-5,2-7,4-8,4-5,9-10,,,,,,,,,,16-45,8-25,16-23,0,3,2,12,13,3,12,10
2023-02-04_csu_bakersfield_uc_san_diego,CSU Bakersfield,4-15,0-7,1-2,3-13,0-3,1-2,3-12,0-3,1-1,3-11,2-6,11-18,,,,,,,,,,13-51,2-19,14-23,0,6,2,14,5,3,14,17
2023-02-04_uc_santa_barbara_csun,CSUN,5-14,1-3,0-0,7-14,1-3,3-4,4-21,1-7,2-2,9-19,2-4,1-1,,,,,,,,,,25-68,5-17,6-7,0,16,1,30,1,1,21,8
2023-02-04_uc_santa_barbara_csun,UC Santa Barbara,7-15,1-3,1-2,7-11,1-2,2-2,5-11,0-3,5-6,6-11,0-3,4-6,,,,,,,,,,25-48,2-11,12-16,0,10,1,34,6,1,17,17
2023-02-04_uc_riverside_cal_st_fullerton,Cal St. Fullerton,4-13,0-2,2-4,7-15,2-4,0-0,5-13,0-0,2-2,3-10,1-3,10-11,,,,,,,,,,19-51,3-9,14-17,0,8,7,32,6,10,8,0
2023-02-04_uc_riverside_cal_st_fullerton,UC Riverside,5-15,2-5,0-0,5-19,2-9,2-4,5-13,1-2,4-4,4-13,0-4,6-7,,,,,,,,,,19-60,5-20,12-15,0,3,7,28,6,10,13,27
2023-02-09_uc_davis_uc_riverside,UC Riverside,6-13,2-7,1-2,8-17,1-4,3-6,6-16,1-3,4-4,4-20,0-4,4-4,,,,,,,,,,24-66,4-18,12-16,0,8,6,32,3,7,17,9
2023-02-09_uc_davis_uc_riverside,UC Davis,6-18,2-9,0-1,5-11,1-2,7-10,6-10,5-6,1-2,6-10,1-3,10-11,,,,,,,,,,23-49,9-20,18-24,0,13,6,22,9,7,6,17
2023-02-09_uc_san_diego_hawaii,Hawaii,4-17,1-8,2-3,3-13,1-6,3-4,8-17,4-7,0-0,9-13,2-2,0-0,,,,,,,,,,24-60,8-23,5-7,0,12,5,30,8,3,17,20
2023-02-09_uc_san_diego_hawaii,UC San Diego,8-15,3-7,2-2,5-12,3-6,1-1,3-16,0-4,2-2,6-17,1-9,2-2,,,,,,,,,,22-60,7-26,7-7,0,9,5,22,9,3,12,9
2023-02-09_cal_poly_uc_irvine,UC Irvine,6-21,2-5,1-2,5-13,0-2,4-6,3-16,2-7,4-4,7-14,2-5,11-13,,,,,,,,,,21-64,6-19,20-25,0,6,0,24,16,0,10,19
2023-02-09_cal_poly_uc_irvine,Cal Poly,4-15,1-4,3-4,5-17,0-5,1-2,5-10,2-5,2-2,6-15,1-5,5-8,,,,,,,,,,20-57,4-19,11-16,0,10,0,22,6,0,7,9
2023-02-09_uc_santa_barbara_long_beach_st,Long Beach St.,5-15,1-6,2-2,6-15,1-3,0-0,9-14,2-4,1-2,4-13,1-4,2-4,,,,,,,,,,24-57,5-17,5-8,0,8,4,20,4,2,15,13
2023-02-09_uc_santa_barbara_long_beach_st,UC Santa Barbara,5-13,0-1,1-1,6-11,1-2,8-10,5-13,1-3,0-0,4-11,1-5,5-7,,,,,,,,,,20-48,3-11,14-18,0,10,4,22,6,2,13,16
2023-02-09_csun_csu_bakersfield,CSU Bakersfield,6-16,3-7,2-2,5-14,1-7,1-2,6-14,1-2,4-6,3-10,0-3,8-11,,,,,,,,,,20-54,5-19,15-21,0,11,0,28,8,2,17,24
2023-02-09_csun_csu_bakersfield,CSUN,7-13,3-3,3-4,9-17,2-2,5-10,2-10,1-3,4-4,3-7,1-2,8-10,,,,,,,,,,21-47,7-10,20-28,0,6,0,22,18,2,12,20
2023-02-11_uc_davis_uc_santa_barbara,UC Santa Barbara,5-13,1-2,4-6,7-15,1-5,7-9,10-11,2-2,8-8,1-9,0-3,8-9,,,,,,,,,,23-48,4-12,27-32,0,7,1,24,9,2,9,32
2023-02-11_uc_davis_uc_santa_barbara,UC Davis,4-15,2-9,2-2,4-12,0-4,4-6,8-22,2-6,2-2,8-15,1-6,3-4,,,,,,,,,,24-64,5-25,11-14,0,16,1,26,11,2,20,29
2023-02-11_cal_st_fullerton_hawaii,Hawaii,5-14,2-6,3-4,8-14,1-1,1-2,6-17,2-5,2-2,5-10,0-2,1-2,,,,,,,,,,24-55,5-14,7-10,0,6,0,34,8,1,2,30
2023-02-11_cal_st_fullerton_hawaii,Cal St. Fullerton,5-14,1-5,1-2,6-19,0-2,2-5,4-11,0-0,8-10,5-14,1-7,1-2,,,,,,,,,,20-58,2-14,12-19,0,12,4,26,4,1,10,2
